,Distance,speed,speed (km/h),dx,t(s)
91,129.0,48.201405539315935,173.52505994153736,1.0,0.020746282993435543
92,131.0,48.34966607468394,174.05879786886217,2.0,0.04136533222195732
93,132.0,48.423085003763276,174.3231060135478,1.0,0.02065130711771634
94,133.0,48.49612573726855,174.5860526541668,1.0,0.02062020387809072
95,135.0,48.64134908123821,175.10885669245755,2.0,0.04111728062187802
96,136.0,48.71327417187114,175.36778701873612,1.0,0.020528285503285615
97,138.0,48.856289891649254,175.88264360993733,2.0,0.04093638719672509
98,139.0,48.927128845344996,176.137663843242,1.0,0.020438558803663413
99,141.0,49.06799495053885,176.6447818219399,2.0,0.0407597661574724
100,142.0,49.13777605077571,176.89599378279257,1.0,0.02035094138095844
101,143.0,49.20721102715787,177.14595969776832,1.0,0.020322224713123685
102,145.0,49.345297921664,177.6430725179904,2.0,0.040530710812102376
103,146.0,49.4137109630947,177.88935946714093,1.0,0.020237298120492582
104,148.0,49.54977452554514,178.3791882919625,2.0,0.04036345309641944
105,149.0,49.617191324798064,178.62188876927303,1.0,0.020154304854821805
106,150.0,49.68428195635441,178.86341504287589,1.0,0.020127089707736114
107,152.0,49.81772679866491,179.34381647519368,2.0,0.040146352082319404
108,153.0,49.883853874520575,179.58187394827408,1.0,0.020046566620843524
109,155.0,50.01539028617157,180.05540503021766,2.0,0.03998769155967113
110,156.0,50.08057722730467,180.29007801829684,1.0,0.019967820967023223
111,157.0,50.14545619256729,180.52364229324223,1.0,0.01994198629203463
112,159.0,50.27452016226998,180.98827258417194,2.0,0.0397815830672206
113,160.0,50.33848883838578,181.2185598181888,1.0,0.019865514898759668
114,161.0,50.40215922279411,181.4477732020588,1.0,0.019840419843516453
115,163.0,50.52882861047932,181.90378299772556,2.0,0.03958136483665117
116,165.0,50.65432772170478,182.35557979813723,2.0,0.03948329964989395
117,167.0,50.778674649715384,182.80322873897538,2.0,0.03938661286054677
118,168.0,50.84031817598959,183.02514543356253,1.0,0.01966942843548668
119,169.0,50.9016814003843,183.24605304138348,1.0,0.019645716457461663
120,171.0,51.02377836597679,183.68560211751645,2.0,0.03919741077688637
121,172.0,51.084312423357076,183.90352472408549,1.0,0.019575481249753966
122,173.0,51.144574537303164,184.1204683342914,1.0,0.01955241604895223
123,175.0,51.26448872600437,184.55215941361575,2.0,0.03901336089957885
124,176.0,51.323946196631326,184.76620630787278,1.0,0.019484082462576418
125,177.0,51.38313969672299,184.97930290820278,1.0,0.01946163675287783
126,179.0,51.500935190399396,185.40336668543782,2.0,0.03883424626380051
127,180.0,51.55934744944675,185.6136508180083,1.0,0.01939512521915617
128,181.0,51.61750334965291,185.82301205875046,1.0,0.019373273310529543
129,182.0,51.67540473866433,186.03145705919158,1.0,0.019351565895947106
130,184.0,51.79063797865545,186.4462967231596,2.0,0.038617018018280894
131,185.0,51.847785904466555,186.6520292560796,1.0,0.019287226687800616
132,186.0,51.90468651063847,186.8568714382985,1.0,0.019266083030769068
133,187.0,51.961341543952436,187.06082955822876,1.0,0.01924507663363795
134,189.0,52.07410281049703,187.4667701177893,2.0,0.03840680668619878
135,190.0,52.13003064114592,187.66811030812534,1.0,0.019182800924937612
136,191.0,52.18571970198904,187.86859092716057,1.0,0.01916233034076342
137,192.0,52.24117164645594,188.0682179272414,1.0,0.019141990282444985
138,193.0,52.29638811015553,188.2669971965599,1.0,0.019121779460058125
139,195.0,52.40629562660359,188.6626642557729,2.0,0.03816335377432627
140,196.0,52.46081455283794,188.85893239021658,1.0,0.019061846609202213
141,197.0,52.515104372771326,189.05437574197677,1.0,0.019042140579244325
142,198.0,52.56916663675622,189.24899989232242,1.0,0.019022557593690342
143,200.0,52.676784099753526,189.6364227591127,2.0,0.03796738988873389
144,201.0,52.730172132167894,189.82861967580442,1.0,0.018964474409328788
145,202.0,52.78333865414164,190.0200191549099,1.0,0.018945372261357233
146,203.0,52.8362851368415,190.2106264926294,1.0,0.018926387375836223
147,204.0,52.88901303628616,190.40044693063018,1.0,0.018907518643123834
148,205.0,52.94152379356286,190.5894856568263,1.0,0.01888876496829488
149,207.0,53.0460623218886,190.96582435879895,2.0,0.03770308129308087
150,208.0,53.097929488526226,191.1525461586944,1.0,0.018833126067864605
151,209.0,53.149585136535215,191.33850649152677,1.0,0.018814822306347533
152,210.0,53.201030635415506,191.52371028749582,1.0,0.018796628337013982
153,211.0,53.25226734095558,191.70816242744007,1.0,0.018778543148169655
154,212.0,53.30329659542311,191.89186774352322,1.0,0.018760565741179035
155,213.0,53.35411972775227,192.07483101990817,1.0,0.01874269513024779
156,215.0,53.45530844781652,192.43911041213948,2.0,0.03741443194462932
157,216.0,53.505520433470245,192.6198735604929,1.0,0.018689660279884925
158,217.0,53.5555314869482,192.79991335301352,1.0,0.0186722075616728
159,218.0,53.605342873174145,192.97923434342692,1.0,0.018654856893013785
160,219.0,53.65495584479529,193.15784104126305,1.0,0.018637607360867923
161,220.0,53.70437164234775,193.33573791245192,1.0,0.018620458063631183
162,221.0,53.75359149441925,193.51292937990928,1.0,0.01860340811095052
163,222.0,53.80261661780891,193.68941982411206,1.0,0.018586456623542646
164,223.0,53.85144821768444,193.865213583664,1.0,0.018569602733016322
165,224.0,53.90008748773654,194.04031495585156,1.0,0.018552845581698212
166,225.0,53.94853561033074,194.21472819719065,1.0,0.018536184322462082
167,227.0,54.04500881208831,194.56203172351792,2.0,0.037006192504360505
168,228.0,54.092889907171624,194.73440366581787,1.0,0.018486717971920006
169,229.0,54.14058447739726,194.90610411863014,1.0,0.018470432294972403
170,230.0,54.18809365066224,195.07713714238406,1.0,0.0184542384245285
171,231.0,54.23541854439766,195.2475067598316,1.0,0.01843813557336872
172,232.0,54.28256026570363,195.41721695653308,1.0,0.018422122963713854
173,233.0,54.32951991148194,195.58627168133498,1.0,0.018406199827078928
174,234.0,54.37629856856656,195.75467484683963,1.0,0.018390365404129815
175,235.0,54.42289731385206,195.92243032986744,1.0,0.01837461894454255
176,236.0,54.469317214419846,196.08954197191144,1.0,0.018358959706865328
177,237.0,54.5155593276624,196.25601357958465,1.0,0.01834338695838305
178,238.0,54.56162470140553,196.4218489250599,1.0,0.018327899974984425
179,239.0,54.60751437402856,196.58705174650282,1.0,0.018312498041031546
180,240.0,54.65322937458271,196.75162574849776,1.0,0.018297180449231877
181,241.0,54.698770722907454,196.91557460246685,1.0,0.018281946500512618
182,242.0,54.4714637503995,196.0972695014382,1.0,0.018358236242415386
183,243.0,54.234488031616685,195.24415691382006,1.0,0.018438451920428145
184,244.0,53.99681070185327,194.3885185266718,1.0,0.018519612306763113
185,245.0,53.7584219730055,193.5303191028198,1.0,0.018601736496323212
186,246.0,53.51931185515169,192.6695226785461,1.0,0.018684844130777842
187,247.0,53.279470150692894,191.8060925424944,1.0,0.01876895541888183
188,248.0,53.038886448273594,190.93999121378494,1.0,0.01885409115772546
189,249.0,52.79755011647253,190.0711804193011,1.0,0.018940272754966445
190,250.0,52.555450297252726,189.19962107010983,1.0,0.019027522252097872
191,251.0,52.31257589915958,188.3252732369745,1.0,0.019115862348809808
192,252.0,52.06891559025493,187.44809612491775,1.0,0.019205316428505707
193,252.0,52.06891559025493,187.44809612491775,0.0,0.0
194,253.0,51.824457790774616,186.56804804678862,1.0,0.019295908585039014
195,254.0,51.579190665496135,185.6850863957861,1.0,0.01938766365073947
196,255.0,51.33310211580234,184.79916761688844,1.0,0.019480607225803345
197,256.0,51.086179771426224,183.9102471771344,1.0,0.019574765709126776
198,257.0,50.838410981861045,183.01827953469976,1.0,0.019670166330666712
199,258.0,50.58978280741909,182.12321810670872,1.0,0.01976683718541974
200,259.0,50.340282009921346,181.22501523571685,1.0,0.019864807269115305
201,260.0,50.089895042999295,180.32362215479748,1.0,0.019964106515726526
202,261.0,49.83860804198902,179.4189889511605,1.0,0.020064765836909013
203,262.0,49.58640681339634,178.51106452822683,1.0,0.020166817163485992
204,262.0,49.58640681339634,178.51106452822683,0.0,0.0
205,263.0,49.33327682391071,177.59979656607857,1.0,0.020270293489106382
206,264.0,49.07920318894394,176.6851314801982,1.0,0.0203752289162117
207,265.0,48.82417066066849,175.76701437840657,1.0,0.020481658704457513
208,266.0,48.568163615528306,174.8453890159019,1.0,0.020589619321745946
209,267.0,48.31116604119364,173.92019774829708,1.0,0.02069914849803722
210,268.0,48.05316152292927,172.9913814825454,1.0,0.02081028528212104
211,269.0,47.79413322934358,172.05887962563688,1.0,0.020923070101542134
212,269.0,47.79413322934358,172.05887962563688,0.0,0.0
213,270.0,47.534063897483854,171.12263003094188,1.0,0.02103754482588924
214,271.0,47.272935817240814,170.18256894206692,1.0,0.021153752833673007
215,272.0,47.010730815022846,169.23863093408224,1.0,0.021271739083035864
216,273.0,46.747430236657806,168.29074885196812,1.0,0.021391550186556196
217,274.0,46.48301492947722,167.338853746118,1.0,0.021513234490429956
218,274.0,46.48301492947722,167.338853746118,0.0,0.0
219,275.0,46.21746522353476,166.38287480472513,1.0,0.021636842158335896
220,276.0,45.95076091190724,165.42273928286608,1.0,0.021762425260315323
221,277.0,45.68288123002293,164.45837242808255,1.0,0.021890037867024835
222,278.0,45.41380483395782,163.48969740224814,1.0,0.02201973614975017
223,278.0,45.41380483395782,163.48969740224814,0.0,0.0
224,279.0,45.143509777636254,162.5166351994905,1.0,0.02215157848660213
225,280.0,44.87197348886765,161.53910455992354,1.0,0.022285625575351423
226,281.0,44.59917274414593,160.55702187892535,1.0,0.022421940553398707
227,282.0,44.32508364213271,159.57030111167776,1.0,0.022560589125419295
228,282.0,44.32508364213271,159.57030111167776,0.0,0.0
229,283.0,44.049681575739434,158.57885367266198,1.0,0.022701639699269804
230,284.0,43.77294120271687,157.58258832978075,1.0,0.02284516353079634
231,285.0,43.49483641465346,156.58141109275246,1.0,0.02299123487824175
232,285.0,43.49483641465346,156.58141109275246,0.0,0.0
233,286.0,43.21534030427607,155.57522509539385,1.0,0.02313993116701321
234,287.0,42.934425130938315,154.56393047137794,1.0,0.02329133316564207
235,288.0,42.652062284172196,153.5474242230199,1.0,0.023445525173845842
236,288.0,42.652062284172196,153.5474242230199,0.0,0.0
237,289.0,42.36822224516874,152.52560008260747,1.0,0.023602595223688676
238,290.0,42.082874546042056,151.4983483657514,1.0,0.023762635294932607
239,291.0,41.79598772671914,150.4655558161889,1.0,0.023925741545778204
240,291.0,41.79598772671914,150.4655558161889,0.0,0.0
241,292.0,41.50752928928413,149.42710544142287,1.0,0.024092014560311757
242,293.0,41.21746564959113,148.38287633852806,1.0,0.024261559614107905
243,293.0,41.21746564959113,148.38287633852806,0.0,0.0
244,294.0,40.92576208594331,147.33274350939593,1.0,0.024434486959583532
245,295.0,40.63238268461821,146.27657766462556,1.0,0.024610912132862935
246,296.0,40.33729028199914,145.2142450151969,1.0,0.02479095628409771
247,296.0,40.33729028199914,145.2142450151969,0.0,0.0
248,297.0,40.040446403051064,144.14560705098384,1.0,0.024974746533390307
249,298.0,39.74181119585483,143.0705203050774,1.0,0.025162416354700574
250,298.0,39.74181119585483,143.0705203050774,0.0,0.0
251,299.0,39.44134336188695,141.98883610279302,1.0,0.0253541059903736
252,300.0,39.139000081702385,140.9004002941286,1.0,0.02554996289921835
253,300.0,39.139000081702385,140.9004002941286,0.0,0.0
254,301.0,38.834736935644635,139.8050529683207,1.0,0.02575014224139486
255,302.0,38.52850781917074,138.70262814901469,1.0,0.025954807403738255
256,302.0,38.52850781917074,138.70262814901469,0.0,0.0
257,303.0,38.220264852337664,137.5929534684156,1.0,0.02616413056956713
258,304.0,37.90995828295077,136.47584981862278,1.0,0.026378293337498332
259,304.0,37.90995828295077,136.47584981862278,0.0,0.0
260,305.0,37.59753638282385,135.35113097816586,1.0,0.026597487394329447
261,306.0,37.28294533654283,134.21860321155418,1.0,0.026821915247662885
262,306.0,37.28294533654283,134.21860321155418,0.0,0.0
263,307.0,36.96612912206068,133.07806483941846,1.0,0.02705179102464421
264,307.0,36.96612912206068,133.07806483941846,0.0,0.0
265,308.0,36.64702938237889,131.929305776564,1.0,0.027287341343984438
266,309.0,36.32558528748913,130.7721070349609,1.0,0.027528806269348928
267,309.0,36.32558528748913,130.7721070349609,0.0,0.0
268,310.0,36.00173338565668,129.60624018836404,1.0,0.027776440353241616
269,310.0,36.00173338565668,129.60624018836404,0.0,0.0
270,311.0,35.67540744302318,128.43146679488345,1.0,0.028030513781716143
271,312.0,35.346538270388386,127.2475377733982,1.0,0.028291313631630836
272,312.0,35.346538270388386,127.2475377733982,0.0,0.0
273,313.0,35.015053535896456,126.05419272922724,1.0,0.028559145253764295
274,313.0,35.015053535896456,126.05419272922724,0.0,0.0
275,314.0,34.68087756220022,124.8511592239208,1.0,0.02883433379696053
276,315.0,34.34393110650288,123.63815198341037,1.0,0.029117225890621885
277,315.0,34.34393110650288,123.63815198341037,0.0,0.0
278,316.0,34.004131121677936,122.41487203804057,1.0,0.029408191505369507
279,316.0,34.004131121677936,122.41487203804057,0.0,0.0
280,317.0,33.66139049644059,121.18100578718612,1.0,0.029707626014609873
281,317.0,33.66139049644059,121.18100578718612,0.0,0.0
282,318.0,33.31561777228196,119.93622398021506,1.0,0.030015952483161915
283,318.0,33.31561777228196,119.93622398021506,0.0,0.0
284,319.0,32.96671683457649,118.68018060447535,1.0,0.030333624213108472
285,320.0,32.61458657492454,117.41251166972833,1.0,0.03066112758175638
286,320.0,32.61458657492454,117.41251166972833,0.0,0.0
287,321.0,32.25912052138923,116.13283387700122,1.0,0.030998985212165212
288,321.0,32.25912052138923,116.13283387700122,0.0,0.0
289,322.0,31.90020643281806,114.84074315814502,1.0,0.03134775952331228
290,322.0,31.90020643281806,114.84074315814502,0.0,0.0
291,323.0,31.537725852894138,113.5358130704189,1.0,0.03170805671481961
292,323.0,31.537725852894138,113.5358130704189,0.0,0.0
293,324.0,31.171553618923806,112.2175930281257,1.0,0.03208053125054743
294,324.0,31.171553618923806,112.2175930281257,0.0,0.0
295,325.0,30.801557319619075,110.88560635062868,1.0,0.032465890916594964
296,325.0,30.801557319619075,110.88560635062868,0.0,0.0
297,326.0,30.42759669525251,109.53934810290905,1.0,0.032864902542763946
298,326.0,30.42759669525251,109.53934810290905,0.0,0.0
299,327.0,30.049522972521665,108.17828270107799,1.0,0.03327839849286243
300,327.0,30.049522972521665,108.17828270107799,0.0,0.0
301,328.0,29.667178125226567,106.80184125081564,1.0,0.03370728404902389
302,328.0,29.667178125226567,106.80184125081564,0.0,0.0
303,329.0,29.280394050394925,105.40941858142173,1.0,0.034152545839338265
304,329.0,29.280394050394925,105.40941858142173,0.0,0.0
305,330.0,28.88899164773404,104.00036993184256,1.0,0.034615261487620556
306,330.0,28.88899164773404,104.00036993184256,0.0,0.0
307,331.0,28.492779788180375,102.57400723744935,1.0,0.03509661070047047
308,331.0,28.492779788180375,102.57400723744935,0.0,0.0
309,332.0,28.09155415477508,101.12959495719028,1.0,0.035597888051701734
310,332.0,28.09155415477508,101.12959495719028,0.0,0.0
311,333.0,27.68509593601206,99.66634536964342,1.0,0.03612051778008202
312,333.0,27.68509593601206,99.66634536964342,0.0,0.0
