"Format","MoTeC CSV",,,"Workbook","Samples"
"Venue","Interlagos",,,"Worksheet","Graph"
"Vehicle","SupV8: Calvin Klos #10",,,"Vehicle Desc","SupV8: Calvin Klos #10"
"Driver","Joao Guilherme",,,"Engine ID",""
"Device","ADL"
"Comment","(Exported from rFactor Data Acquisition Plugin v1.3.2.0)",,,"Session",""
"Log Date","21/03/2020",,,"Origin Time","0.000","s"
"Log Time","01:18",,,"Start Time","0.000","s"
"Sample Rate","102.400","Hz",,"End Time","318.896","s"
"Duration","318.896","s",,"Start Distance","0","m"
"Range","entire outing",,,"End Distance","11163","m"

"Time","Distance","Engine RPM","Corr Speed","Throttle Pos","G Force Lat","G Force Long"
"Time","Distance","Engine RPM","Corr Speed","Throttle Pos","G Force Lat","G Force Long"
"s","m","rpm","km/h","%","G","G"


"156.338","5751","6858","187.3","100.00","1.402","-0.386"
"156.348","5752","6861","187.4","100.00","1.395","-0.384"
"156.357","5752","6863","187.5","100.00","1.389","-0.382"
"156.367","5753","6866","187.6","100.00","1.384","-0.380"
"156.377","5753","6869","187.7","100.00","1.384","-0.377"
"156.387","5754","6872","187.8","100.00","1.385","-0.376"
"156.396","5754","6874","187.9","100.00","1.389","-0.375"
"156.406","5755","6877","188.1","100.00","1.393","-0.376"
"156.416","5755","6879","188.2","100.00","1.396","-0.378"
"156.426","5756","6880","188.3","100.00","1.396","-0.381"
"156.436","5756","6882","188.4","100.00","1.394","-0.383"
"156.445","5757","6883","188.5","100.00","1.388","-0.385"
"156.455","5757","6885","188.6","100.00","1.379","-0.385"
"156.465","5758","6887","188.7","100.00","1.369","-0.385"
"156.475","5758","6889","188.8","100.00","1.356","-0.384"
"156.484","5759","6892","189.0","100.00","1.344","-0.383"
"156.494","5759","6894","189.1","100.00","1.333","-0.381"
"156.504","5760","6897","189.2","100.00","1.324","-0.379"
"156.514","5760","6899","189.3","100.00","1.317","-0.378"
"156.523","5761","6901","189.4","100.00","1.310","-0.379"
"156.533","5761","6903","189.6","100.00","1.302","-0.380"
"156.543","5762","6905","189.7","100.00","1.290","-0.381"
"156.553","5762","6906","189.8","100.00","1.276","-0.383"
"156.563","5763","6908","189.9","100.00","1.259","-0.385"
"156.572","5763","6910","190.0","100.00","1.238","-0.387"
"156.582","5764","6911","190.1","100.00","1.215","-0.389"
"156.592","5764","6913","190.3","100.00","1.190","-0.389"
"156.602","5765","6915","190.4","100.00","1.165","-0.388"
"156.611","5766","6917","190.5","100.00","1.144","-0.385"
"156.621","5766","6920","190.6","100.00","1.127","-0.381"
"156.631","5767","6923","190.8","100.00","1.117","-0.375"
"156.641","5767","6926","190.9","100.00","1.113","-0.369"
"156.650","5768","6929","191.0","100.00","1.113","-0.364"
"156.660","5768","6932","191.1","100.00","1.117","-0.361"
"156.670","5769","6936","191.2","100.00","1.122","-0.360"
"156.680","5769","6939","191.3","100.00","1.128","-0.361"
"156.689","5770","6942","191.5","100.00","1.133","-0.364"
"156.699","5770","6945","191.6","100.00","1.134","-0.369"
"156.709","5771","6947","191.7","100.00","1.130","-0.372"
"156.719","5771","6951","191.8","100.00","1.120","-0.374"
"156.729","5772","6954","191.9","100.00","1.105","-0.376"
"156.738","5772","6958","192.1","100.00","1.087","-0.377"
"156.748","5773","6962","192.2","100.00","1.068","-0.378"
"156.758","5773","6966","192.3","100.00","1.049","-0.379"
"156.768","5774","6970","192.4","100.00","1.033","-0.378"
"156.777","5774","6973","192.5","100.00","1.022","-0.375"
"156.787","5775","6976","192.7","100.00","1.015","-0.373"
"156.797","5775","6979","192.8","100.00","1.011","-0.370"
"156.807","5776","6982","192.9","100.00","1.009","-0.368"
"156.816","5776","6984","193.0","100.00","1.007","-0.368"
"156.826","5777","6987","193.1","100.00","1.005","-0.369"
"156.836","5777","6989","193.3","100.00","1.002","-0.371"
"156.846","5778","6991","193.4","100.00","0.997","-0.373"
"156.855","5778","6994","193.5","100.00","0.989","-0.373"
"156.865","5779","6997","193.6","100.00","0.979","-0.373"
"156.875","5780","7001","193.8","100.00","0.968","-0.372"
"156.885","5780","7005","193.9","100.00","0.958","-0.369"
"156.895","5781","7009","194.0","100.00","0.949","-0.367"
"156.904","5781","7013","194.1","100.00","0.942","-0.364"
"156.914","5782","7018","194.2","100.00","0.938","-0.361"
"156.924","5782","7022","194.4","100.00","0.937","-0.358"
"156.934","5783","7026","194.5","100.00","0.939","-0.355"
"156.943","5783","7030","194.6","100.00","0.943","-0.354"
"156.953","5784","7034","194.7","100.00","0.949","-0.355"
"156.963","5784","7038","194.8","100.00","0.954","-0.356"
"156.973","5785","7042","194.9","100.00","0.958","-0.358"
"156.982","5785","7046","195.1","100.00","0.961","-0.361"
"156.992","5786","7051","195.2","100.00","0.961","-0.363"
"157.002","5786","7055","195.3","100.00","0.958","-0.364"
"157.012","5787","7060","195.4","100.00","0.952","-0.365"
"157.021","5787","7065","195.5","100.00","0.945","-0.365"
"157.031","5788","7070","195.7","100.00","0.937","-0.365"
"157.041","5788","7075","195.8","100.00","0.929","-0.364"
"157.051","5789","7079","195.9","100.00","0.922","-0.363"
"157.061","5790","7083","196.0","100.00","0.916","-0.362"
"157.070","5790","7087","196.1","100.00","0.910","-0.361"
"157.080","5791","7090","196.3","100.00","0.905","-0.360"
"157.090","5791","7094","196.4","100.00","0.901","-0.360"
"157.100","5792","7098","196.5","100.00","0.898","-0.360"
"157.109","5792","7101","196.6","100.00","0.898","-0.359"
"157.119","5793","7106","196.7","100.00","0.899","-0.358"
"157.129","5793","7110","196.8","100.00","0.903","-0.356"
"157.139","5794","7116","197.0","100.00","0.912","-0.352"
"157.148","5794","7121","197.1","100.00","0.923","-0.347"
"157.158","5795","7127","197.2","100.00","0.937","-0.342"
"157.168","5795","7133","197.3","100.00","0.953","-0.339"
"157.178","5796","7139","197.4","100.00","0.968","-0.338"
"157.188","5796","7144","197.5","100.00","0.981","-0.340"
"157.197","5797","7148","197.6","100.00","0.994","-0.344"
"157.207","5797","7151","197.8","100.00","1.003","-0.349"
"157.217","5798","7154","197.9","100.00","1.009","-0.354"
"157.227","5799","7157","198.0","99.53","1.009","-0.358"
"157.236","5799","7159","198.1","97.95","1.004","-0.358"
"157.246","5800","7160","198.2","94.93","0.994","-0.350"
"157.256","5800","7159","198.3","90.38","0.980","-0.337"
"157.266","5801","7153","198.4","83.27","0.967","-0.313"
"157.275","5801","7138","198.5","74.90","0.955","-0.271"
"157.285","5802","7111","198.6","65.30","0.947","-0.202"
"157.295","5802","7074","198.6","55.14","0.942","-0.112"
"157.305","5803","7033","198.7","44.65","0.938","-0.016"
"157.314","5803","6995","198.6","33.96","0.930","0.066"
"157.324","5804","6965","198.6","23.88","0.917","0.124"
"157.334","5804","6940","198.6","15.85","0.900","0.163"
"157.344","5805","6906","198.5","9.25","0.883","0.166"
"157.354","5806","6861","198.4","5.44","0.865","0.160"
"157.363","5806","6814","198.4","4.18","0.845","0.157"
"157.373","5807","6767","198.3","4.99","0.824","0.158"
"157.383","5807","6723","198.2","7.98","0.800","0.158"
"157.393","5808","6684","198.2","13.05","0.775","0.156"
"157.402","5808","6653","198.1","19.65","0.752","0.156"
"157.412","5809","6631","198.1","27.41","0.731","0.158"
"157.422","5809","6619","198.0","36.03","0.712","0.161"
"157.432","5810","6601","197.9","44.73","0.700","0.168"
"157.441","5810","6557","197.9","52.09","0.685","0.170"
"157.451","5811","6506","197.8","59.42","0.673","0.172"
"157.461","5811","6455","197.8","66.38","0.663","0.173"
"157.471","5812","6405","197.7","72.59","0.653","0.173"
"157.480","5812","6355","197.6","78.31","0.641","0.172"
"157.490","5813","6306","197.6","83.76","0.628","0.169"
"157.500","5814","6257","197.5","88.22","0.613","0.169"
"157.510","5814","6192","197.5","91.49","0.602","-0.051"
"157.520","5815","6076","197.6","93.49","0.580","-0.314"
"157.529","5815","6006","197.7","94.82","0.563","-0.374"
"157.539","5816","5980","197.8","95.70","0.550","-0.337"
"157.549","5816","5974","197.9","96.31","0.536","-0.304"
"157.559","5817","5973","198.0","97.15","0.521","-0.285"
"157.568","5817","5975","198.1","98.71","0.506","-0.275"
"157.578","5818","5978","198.2","100.00","0.494","-0.272"
"157.588","5818","5981","198.3","100.00","0.481","-0.271"
"157.598","5819","5985","198.4","100.00","0.469","-0.272"
"157.607","5819","5990","198.5","100.00","0.455","-0.275"
"157.617","5820","5994","198.6","100.00","0.441","-0.275"
"157.627","5820","5998","198.7","100.00","0.426","-0.275"
"157.637","5821","6002","198.8","100.00","0.411","-0.276"
"157.646","5822","6005","198.9","100.00","0.395","-0.277"
"157.656","5822","6008","199.0","100.00","0.379","-0.280"
"157.666","5823","6010","199.1","100.00","0.365","-0.281"
"157.676","5823","6012","199.1","100.00","0.352","-0.281"
"157.686","5824","6013","199.2","100.00","0.340","-0.280"
"157.695","5824","6016","199.3","100.00","0.330","-0.280"
"157.705","5825","6018","199.4","100.00","0.320","-0.282"
"157.715","5825","6021","199.5","100.00","0.313","-0.284"
"157.725","5826","6025","199.6","100.00","0.308","-0.286"
"157.734","5826","6028","199.7","100.00","0.305","-0.285"
"157.744","5827","6031","199.8","100.00","0.299","-0.285"
"157.754","5827","6034","199.9","100.00","0.297","-0.286"
"157.764","5828","6035","200.0","100.00","0.291","-0.288"
"157.773","5829","6036","200.1","100.00","0.286","-0.289"
"157.783","5829","6037","200.2","100.00","0.281","-0.288"
"157.793","5830","6038","200.3","100.00","0.277","-0.286"
"157.803","5830","6039","200.4","100.00","0.273","-0.284"
"157.813","5831","6040","200.5","100.00","0.266","-0.285"
"157.822","5831","6042","200.6","100.00","0.259","-0.283"
"157.832","5832","6045","200.7","100.00","0.252","-0.289"
"157.842","5832","6047","200.8","100.00","0.247","-0.291"
"157.852","5833","6050","200.9","100.00","0.244","-0.290"
"157.861","5833","6052","201.0","100.00","0.242","-0.288"
"157.871","5834","6053","201.1","100.00","0.243","-0.284"
"157.881","5835","6054","201.2","100.00","0.245","-0.278"
"157.891","5835","6056","201.3","100.00","0.248","-0.270"
"157.900","5836","6057","201.4","100.00","0.253","-0.263"
"157.910","5836","6058","201.5","100.00","0.260","-0.257"
"157.920","5837","6060","201.6","100.00","0.267","-0.254"
"157.930","5837","6062","201.7","100.00","0.273","-0.256"
"157.939","5838","6065","201.8","100.00","0.278","-0.258"
"157.949","5838","6068","201.8","100.00","0.282","-0.258"
"157.959","5839","6073","201.9","100.00","0.285","-0.258"
"157.969","5839","6078","202.0","100.00","0.287","-0.257"
"157.979","5840","6084","202.1","100.00","0.287","-0.257"
"157.988","5841","6089","202.2","100.00","0.286","-0.260"
"157.998","5841","6093","202.3","100.00","0.284","-0.261"
"158.008","5842","6096","202.4","100.00","0.281","-0.263"
"158.018","5842","6098","202.5","100.00","0.278","-0.265"
"158.027","5843","6101","202.6","100.00","0.277","-0.264"
"158.037","5843","6103","202.6","100.00","0.277","-0.265"
"158.047","5844","6106","202.7","100.00","0.277","-0.267"
"158.057","5844","6110","202.8","100.00","0.278","-0.268"
"158.066","5845","6114","202.9","100.00","0.278","-0.270"
"158.076","5845","6118","203.0","100.00","0.280","-0.270"
"158.086","5846","6121","203.1","100.00","0.283","-0.268"
"158.096","5847","6124","203.2","100.00","0.286","-0.267"
"158.105","5847","6126","203.3","100.00","0.289","-0.264"
"158.115","5848","6128","203.4","100.00","0.292","-0.261"
"158.125","5848","6129","203.5","100.00","0.294","-0.260"
"158.135","5849","6130","203.6","100.00","0.294","-0.258"
"158.145","5849","6133","203.6","100.00","0.293","-0.256"
"158.154","5850","6136","203.7","100.00","0.292","-0.256"
"158.164","5850","6139","203.8","100.00","0.289","-0.257"
"158.174","5851","6144","203.9","100.00","0.286","-0.259"
"158.184","5851","6148","204.0","100.00","0.282","-0.261"
"158.193","5852","6153","204.1","100.00","0.278","-0.264"
"158.203","5853","6156","204.2","100.00","0.273","-0.266"
"158.213","5853","6159","204.3","100.00","0.270","-0.266"
"158.223","5854","6161","204.4","100.00","0.268","-0.265"
"158.232","5854","6162","204.4","100.00","0.267","-0.262"
"158.242","5855","6163","204.5","100.00","0.267","-0.258"
"158.252","5855","6164","204.6","100.00","0.267","-0.257"
"158.262","5856","6166","204.7","100.00","0.268","-0.256"
"158.271","5856","6169","204.8","100.00","0.267","-0.256"
"158.281","5857","6172","204.9","100.00","0.265","-0.257"
"158.291","5858","6175","205.0","100.00","0.261","-0.259"
"158.301","5858","6179","205.1","100.00","0.256","-0.263"
"158.311","5859","6183","205.2","100.00","0.250","-0.264"
"158.320","5859","6187","205.3","100.00","0.242","-0.265"
"158.330","5860","6189","205.3","100.00","0.234","-0.263"
"158.340","5860","6190","205.4","100.00","0.226","-0.259"
"158.350","5861","6191","205.5","100.00","0.219","-0.253"
"158.359","5861","6191","205.6","100.00","0.214","-0.245"
"158.369","5862","6191","205.7","100.00","0.211","-0.236"
"158.379","5863","6192","205.8","100.00","0.209","-0.230"
"158.389","5863","6195","205.8","100.00","0.210","-0.223"
"158.398","5864","6199","205.9","100.00","0.211","-0.219"
"158.408","5864","6204","206.0","100.00","0.213","-0.215"
"158.418","5865","6211","206.1","100.00","0.214","-0.212"
"158.428","5865","6219","206.1","100.00","0.213","-0.213"
"158.438","5866","6227","206.2","100.00","0.210","-0.216"
"158.447","5866","6235","206.3","100.00","0.204","-0.223"
"158.457","5867","6242","206.4","100.00","0.196","-0.230"
"158.467","5868","6248","206.5","100.00","0.185","-0.239"
"158.477","5868","6253","206.5","100.00","0.175","-0.246"
"158.486","5869","6257","206.6","100.00","0.163","-0.252"
"158.496","5869","6261","206.7","100.00","0.149","-0.257"
"158.506","5870","6264","206.8","100.00","0.137","-0.262"
"158.516","5870","6266","206.9","100.00","0.124","-0.266"
"158.525","5871","6268","207.0","100.00","0.112","-0.268"
"158.535","5871","6268","207.1","100.00","0.101","-0.270"
"158.545","5872","6268","207.2","100.00","0.091","-0.268"
"158.555","5873","6267","207.3","100.00","0.085","-0.266"
"158.564","5873","6266","207.4","100.00","0.080","-0.264"
"158.574","5874","6265","207.4","100.00","0.077","-0.262"
"158.584","5874","6265","207.5","100.00","0.075","-0.261"
"158.594","5875","6265","207.6","100.00","0.074","-0.259"
"158.604","5875","6266","207.7","100.00","0.073","-0.258"
"158.613","5876","6267","207.8","100.00","0.072","-0.255"
"158.623","5877","6267","207.9","100.00","0.070","-0.252"
"158.633","5877","6268","208.0","100.00","0.067","-0.245"
"158.643","5878","6269","208.1","100.00","0.064","-0.236"
"158.652","5878","6269","208.1","100.00","0.059","-0.227"
"158.662","5879","6269","208.2","100.00","0.054","-0.219"
"158.672","5879","6270","208.3","100.00","0.047","-0.214"
"158.682","5880","6272","208.4","100.00","0.040","-0.212"
"158.691","5880","6275","208.4","100.00","0.033","-0.213"
"158.701","5881","6280","208.5","100.00","0.027","-0.215"
"158.711","5882","6286","208.6","100.00","0.022","-0.218"
"158.721","5882","6294","208.7","100.00","0.018","-0.225"
"158.730","5883","6302","208.7","100.00","0.016","-0.233"
"158.740","5883","6308","208.8","100.00","0.015","-0.241"
"158.750","5884","6311","208.9","100.00","0.014","-0.247"
"158.760","5884","6312","209.0","100.00","0.014","-0.247"
"158.770","5885","6311","209.1","100.00","0.013","-0.241"
"158.779","5886","6309","209.2","100.00","0.012","-0.231"
"158.789","5886","6307","209.2","100.00","0.009","-0.221"
"158.799","5887","6306","209.3","100.00","0.007","-0.214"
"158.809","5887","6307","209.4","100.00","0.004","-0.209"
"158.818","5888","6310","209.5","100.00","0.001","-0.205"
"158.828","5888","6315","209.5","100.00","-0.002","-0.203"
"158.838","5889","6322","209.6","100.00","-0.005","-0.203"
"158.848","5889","6330","209.7","100.00","-0.009","-0.207"
"158.857","5890","6338","209.7","100.00","-0.013","-0.213"
"158.867","5891","6343","209.8","100.00","-0.017","-0.221"
"158.877","5891","6347","209.9","100.00","-0.020","-0.228"
"158.887","5892","6348","210.0","100.00","-0.023","-0.232"
"158.896","5892","6348","210.0","100.00","-0.025","-0.234"
"158.906","5893","6348","210.1","100.00","-0.026","-0.237"
"158.916","5893","6349","210.2","100.00","-0.026","-0.240"
"158.926","5894","6350","210.3","100.00","-0.025","-0.243"
"158.936","5895","6352","210.4","100.00","-0.023","-0.248"
"158.945","5895","6354","210.5","100.00","-0.019","-0.252"
"158.955","5896","6355","210.6","100.00","-0.017","-0.257"
"158.965","5896","6356","210.6","100.00","-0.015","-0.260"
"158.975","5897","6354","210.7","100.00","-0.014","-0.260"
"158.984","5897","6352","210.8","100.00","-0.015","-0.254"
"158.994","5898","6349","210.9","100.00","-0.017","-0.245"
"159.004","5899","6347","211.0","100.00","-0.022","-0.233"
"159.014","5899","6345","211.1","100.00","-0.027","-0.222"
"159.023","5900","6345","211.1","100.00","-0.033","-0.216"
"159.033","5900","6346","211.2","100.00","-0.039","-0.216"
"159.043","5901","6347","211.3","100.00","-0.043","-0.220"
"159.053","5901","6348","211.4","100.00","-0.046","-0.224"
"159.063","5902","6350","211.5","100.00","-0.049","-0.224"
"159.072","5903","6352","211.5","100.00","-0.051","-0.222"
"159.082","5903","6354","211.6","100.00","-0.052","-0.219"
"159.092","5904","6356","211.7","100.00","-0.055","-0.216"
"159.102","5904","6357","211.8","100.00","-0.059","-0.212"
"159.111","5905","6359","211.8","100.00","-0.064","-0.207"
"159.121","5905","6360","211.9","100.00","-0.071","-0.204"
"159.131","5906","6362","212.0","100.00","-0.078","-0.203"
"159.141","5907","6364","212.0","100.00","-0.086","-0.203"
"159.150","5907","6366","212.1","100.00","-0.095","-0.204"
"159.160","5908","6368","212.2","100.00","-0.103","-0.205"
"159.170","5908","6371","212.3","100.00","-0.110","-0.207"
"159.180","5909","6375","212.3","100.00","-0.117","-0.208"
"159.189","5909","6379","212.4","100.00","-0.123","-0.210"
"159.199","5910","6382","212.5","100.00","-0.129","-0.213"
"159.209","5911","6385","212.5","100.00","-0.135","-0.216"
"159.219","5911","6388","212.6","100.00","-0.139","-0.218"
"159.229","5912","6390","212.7","100.00","-0.142","-0.220"
"159.238","5912","6392","212.8","100.00","-0.145","-0.221"
"159.248","5913","6394","212.8","100.00","-0.147","-0.218"
"159.258","5913","6396","212.9","100.00","-0.149","-0.213"
"159.268","5914","6397","213.0","100.00","-0.151","-0.208"
"159.277","5915","6399","213.1","100.00","-0.155","-0.202"
"159.287","5915","6400","213.1","100.00","-0.161","-0.198"
"159.297","5916","6402","213.2","100.00","-0.169","-0.196"
"159.307","5916","6404","213.3","100.00","-0.179","-0.196"
"159.316","5917","6407","213.3","100.00","-0.191","-0.197"
"159.326","5917","6410","213.4","100.00","-0.205","-0.199"
"159.336","5918","6415","213.5","100.00","-0.219","-0.202"
"159.346","5919","6420","213.5","100.00","-0.232","-0.207"
"159.355","5919","6426","213.6","100.00","-0.244","-0.213"
