"cts","date","GPS (Lat.) [deg]","GPS (Long.) [deg]","GPS (Alt.) [m]","GPS (2D speed) [m/s]","GPS (3D speed) [m/s]","fix","precision"
"230369.0277777778","2019-01-12T18:42:24.087Z","-7.94251975","-34.915553849999995","60.91866731661281","7.3645","7.404999999999999","3","164"
"230400","2019-01-12T18:42:24.118Z","-7.94251932027972","-34.915552089310694","60.91282565827116","7.273167832167717","7.2745554445553875","3","164"
"230535.86111111118","2019-01-12T18:42:24.252Z","-7.9425158499999995","-34.9155431","60.90116731661281","7.66","7.51","3","164"
"230647.08333333343","2019-01-12T18:42:24.362Z","-7.9425127","-34.9155358","60.88766731661282","7.874499999999999","7.765000000000001","3","164"
"230758.30555555568","2019-01-12T18:42:24.472Z","-7.942509149999999","-34.9155283","60.87566731661282","8.155000000000001","8.025","3","164"
"230869.52777777793","2019-01-12T18:42:24.582Z","-7.9425054","-34.91552095","60.840667316612816","8.2155","8.190000000000001","3","164"
"230900","2019-01-12T18:42:24.612Z","-7.942504289710289","-34.91551901778221","60.82007141251691","8.268439560439067","8.166713286712897","3","164"
"231036.3611111113","2019-01-12T18:42:24.747Z","-7.94249855","-34.91550975","60.79866731661282","8.663499999999999","8.53","3","164"
"231147.58333333355","2019-01-12T18:42:24.857Z","-7.9424933","-34.9155027","60.71316731661281","8.7625","8.735","3","164"
"231258.80555555556","2019-01-12T18:42:24.967Z","-7.9424879","-34.9154957","60.64516731661281","8.842500000000001","8.795","3","140"
"231370.0277777778","2019-01-12T18:42:25.077Z","-7.942481750000001","-34.91548895","60.59016731661282","8.977","8.969999999999999","3","140"
"231400","2019-01-12T18:42:25.107Z","-7.9424798714285725","-34.91548678311688","60.681634849080396","9.219233766233817","8.708961038960876","3","140"
"231536.86111111118","2019-01-12T18:42:25.242Z","-7.9424717000000005","-34.91547945","60.520667316612816","9.113","9.125","3","140"
"231648.08333333343","2019-01-12T18:42:25.352Z","-7.94246455","-34.915473500000004","60.44766731661282","9.298","9.185","3","140"
"231759.30555555568","2019-01-12T18:42:25.462Z","-7.94245705","-34.9154676","60.42666731661282","9.4455","9.41","3","140"
"231870.52777777793","2019-01-12T18:42:25.572Z","-7.94244915","-34.9154618","60.36966731661282","9.780000000000001","9.600000000000001","3","140"
"231900","2019-01-12T18:42:25.601Z","-7.942447177122877","-34.91546021608392","60.349418065863645","9.79528871128859","9.859700299700327","3","140"
"232037.3611111113","2019-01-12T18:42:25.737Z","-7.942437","-34.915453299999996","60.28766731661281","9.947","9.865","3","140"
"232148.58333333355","2019-01-12T18:42:25.847Z","-7.94242855","-34.9154476","60.24166731661282","10.1475","10.1","3","140"
"232258.34210526315","2019-01-12T18:42:25.957Z","-7.94241995","-34.915442","60.18966731661281","10.215","10.185","3","137"
"232363.7105263158","2019-01-12T18:42:26.067Z","-7.94241165","-34.91543675","60.13416731661282","9.9765","10.11","3","137"
"232469.07894736843","2019-01-12T18:42:26.177Z","-7.942403649999999","-34.915431299999995","60.06416731661282","9.805","9.899999999999999","3","137"
"232500","2019-01-12T18:42:26.209Z","-7.942401452347653","-34.915429647952045","60.0462991847447","9.756389610389594","9.761738261738252","3","137"
"232627.13157894742","2019-01-12T18:42:26.342Z","-7.9423919","-34.9154226","59.97516731661281","9.7985","9.82","3","137"
"232732.50000000006","2019-01-12T18:42:26.452Z","-7.942384349999999","-34.9154164","59.92916731661282","9.778","9.785","3","137"
"232837.8684210527","2019-01-12T18:42:26.562Z","-7.94237725","-34.9154097","59.86766731661282","9.7365","9.8","3","137"
"232943.23684210534","2019-01-12T18:42:26.672Z","-7.9423705","-34.9154026","59.787167316612816","9.7635","9.71","3","137"
"233048.60526315798","2019-01-12T18:42:26.782Z","-7.94236405","-34.9153951","59.729167316612816","9.812999999999999","9.83","3","137"
"233153.97368421062","2019-01-12T18:42:26.892Z","-7.9423581500000004","-34.915387550000005","59.660667316612816","9.664","9.725000000000001","3","137"
"233260.80555555556","2019-01-12T18:42:27.002Z","-7.94235225","-34.91537975","59.61216731661282","9.7015","9.705","3","164"
"233372.0277777778","2019-01-12T18:42:27.112Z","-7.94234665","-34.915372","59.556167316612814","9.625499999999999","9.7","3","164"
"233400","2019-01-12T18:42:27.140Z","-7.942345192807192","-34.915370287412586","59.54511337055889","9.446080919080902","9.67970029970037","3","164"
"233538.86111111118","2019-01-12T18:42:27.277Z","-7.9423393","-34.91535965","59.51416731661281","9.533999999999999","9.495000000000001","3","164"
"233650.08333333343","2019-01-12T18:42:27.387Z","-7.94233485","-34.915350700000005","59.51416731661281","9.6735","9.629999999999999","3","164"
"233761.30555555568","2019-01-12T18:42:27.497Z","-7.942330849999999","-34.9153412","59.45766731661281","9.988","9.785","3","164"
"233800","2019-01-12T18:42:27.535Z","-7.942329386713287","-34.915337860139864","59.44344703689258","10.068475524475568","10.150209790209907","3","164"
"233928.13888888905","2019-01-12T18:42:27.662Z","-7.94232575","-34.91532685","59.39916731661282","10.021999999999998","10.055","3","164"
"234039.3611111113","2019-01-12T18:42:27.772Z","-7.942323050000001","-34.9153174","59.347667316612814","9.937","10.01","3","164"
"234150.58333333355","2019-01-12T18:42:27.882Z","-7.94232145","-34.91530765","59.27766731661282","9.831","9.86","3","164"
"234261.80555555556","2019-01-12T18:42:27.992Z","-7.94231995","-34.91529735","59.30366731661282","10.0785","9.93","3","166"
"234300","2019-01-12T18:42:28.030Z","-7.942319243956044","-34.915293547252745","59.29904643749194","10.453000000000024","9.97296703296697","3","166"
"234428.63888888893","2019-01-12T18:42:28.157Z","-7.9423186","-34.91528165","59.26666731661281","10.3525","10.345","3","166"
"234539.86111111118","2019-01-12T18:42:28.267Z","-7.9423183","-34.91527095","59.25066731661282","10.543500000000002","10.5","3","166"
"234651.08333333343","2019-01-12T18:42:28.377Z","-7.942318800000001","-34.9152608","59.206667316612815","10.239","10.415","3","166"
"234762.30555555568","2019-01-12T18:42:28.487Z","-7.9423200000000005","-34.915250549999996","59.13716731661282","10.33","10.235","3","166"
"234800","2019-01-12T18:42:28.524Z","-7.94232036003996","-34.915246857542456","59.115257226702674","10.608665334665405","10.207342657342162","3","166"
"234929.13888888905","2019-01-12T18:42:28.652Z","-7.9423224999999995","-34.91523455","59.158667316612814","10.625","10.575","3","166"
"235040.3611111113","2019-01-12T18:42:28.762Z","-7.9423244","-34.9152239","59.16266731661281","10.7625","10.7","3","166"
"235151.58333333355","2019-01-12T18:42:28.872Z","-7.942326749999999","-34.9152129","59.20616731661282","11.064","10.905000000000001","3","166"
"235261.34210526315","2019-01-12T18:42:28.982Z","-7.94232925","-34.91520175","59.21366731661281","11.2715","11.2","3","150"
"235366.7105263158","2019-01-12T18:42:29.092Z","-7.9423321","-34.91519065","59.24216731661282","11.393","11.355","3","150"
"235472.07894736843","2019-01-12T18:42:29.202Z","-7.942335549999999","-34.915180050000004","59.218667316612816","11.1685","11.33","3","150"
"235500","2019-01-12T18:42:29.231Z","-7.942336547952047","-34.915177247152855","59.20526821571373","11.08519380619386","11.186703296703344","3","150"
"235630.13157894742","2019-01-12T18:42:29.367Z","-7.9423405","-34.91516465","59.14016731661282","10.766","10.905000000000001","3","150"
"235735.50000000006","2019-01-12T18:42:29.477Z","-7.94234375","-34.91515445","59.10466731661282","10.678","10.684999999999999","3","150"
"235840.8684210527","2019-01-12T18:42:29.587Z","-7.94234725","-34.9151443","59.06466731661282","10.720500000000001","10.67","3","150"
"235946.23684210534","2019-01-12T18:42:29.697Z","-7.94235115","-34.91513415","59.04366731661281","10.8525","10.81","3","150"
"236051.60526315798","2019-01-12T18:42:29.807Z","-7.9423553","-34.91512415","59.04516731661282","10.811","10.879999999999999","3","150"
"236156.97368421062","2019-01-12T18:42:29.917Z","-7.9423599","-34.9151146","59.03066731661282","10.6885","10.725","3","150"
"236265.4411764706","2019-01-12T18:42:30.029Z","-7.9423651","-34.9151054","59.09366731661282","10.5775","10.675","3","150"
"236300","2019-01-12T18:42:30.063Z","-7.942366634665333","-34.915102908891114","59.2060804035259","10.423346653346655","10.564785214785212","3","150"
"236442.0882352941","2019-01-12T18:42:30.203Z","-7.94237315","-34.915092","59.19266731661281","10.5365","10.465","3","150"
"236559.85294117645","2019-01-12T18:42:30.320Z","-7.942379","-34.915082999999996","59.17066731661282","10.7195","10.645","3","150"
"236600","2019-01-12T18:42:30.359Z","-7.942381145454546","-34.91508009999999","59.18044004388553","10.679636363636368","10.790909090909082","3","150"
"236736.5","2019-01-12T18:42:30.494Z","-7.9423882500000005","-34.9150701","59.104167316612816","10.6405","10.71","3","150"
"236854.26470588235","2019-01-12T18:42:30.611Z","-7.9423949","-34.9150623","59.08816731661281","10.432500000000001","10.525","3","150"
"236900","2019-01-12T18:42:30.655Z","-7.9423974131868125","-34.915059320779214","59.09472076316626","10.253534465534473","10.476793206793168","3","150"
"237030.91176470584","2019-01-12T18:42:30.786Z","-7.94240475","-34.91505065","59.103667316612814","10.280999999999999","10.28","3","150"
"237148.6764705882","2019-01-12T18:42:30.902Z","-7.9424115","-34.9150431","59.103667316612814","10.202","10.26","3","150"
"237264.80555555556","2019-01-12T18:42:31.017Z","-7.9424185000000005","-34.915035849999995","59.10766731661282","10.1865","10.18","3","194"
"237300","2019-01-12T18:42:31.052Z","-7.942420604895105","-34.91503327482518","59.13930717675269","10.15767132867133","10.224685314685324","3","194"
"237431.63888888893","2019-01-12T18:42:31.182Z","-7.94242955","-34.915025650000004","59.11066731661282","10.096499999999999","10.145","3","194"
"237542.86111111118","2019-01-12T18:42:31.292Z","-7.9424405","-34.91501575","59.099667316612816","9.861","9.995000000000001","3","194"
"237654.08333333343","2019-01-12T18:42:31.402Z","-7.942447850000001","-34.915009850000004","59.107167316612816","9.658999999999999","9.719999999999999","3","194"
"237765.30555555568","2019-01-12T18:42:31.512Z","-7.942456","-34.91500495","59.126167316612815","9.5275","9.625","3","194"
"237800","2019-01-12T18:42:31.546Z","-7.9424587202797206","-34.915003752247756","59.12723025367589","9.519364635364875","9.486283716283788","3","194"
"237932.13888888905","2019-01-12T18:42:31.677Z","-7.94246865","-34.9149989","59.01966731661282","9.276499999999999","9.379999999999999","3","194"
"238043.3611111113","2019-01-12T18:42:31.787Z","-7.94247705","-34.9149952","59.13766731661282","9.2125","9.215","3","194"
"238154.58333333355","2019-01-12T18:42:31.897Z","-7.942485550000001","-34.91499215","59.18916731661282","8.974","9.11","3","194"
"238265.80555555556","2019-01-12T18:42:32.007Z","-7.94249385","-34.9149892","59.202167316612815","8.898","8.915","3","194"
"238300","2019-01-12T18:42:32.041Z","-7.942496482517482","-34.91498817362637","59.19551197195747","9.024848151848191","8.965404595404605","3","194"
"238432.63888888893","2019-01-12T18:42:32.172Z","-7.9425065","-34.9149856","59.19766731661282","8.683","8.81","3","194"
"238543.86111111118","2019-01-12T18:42:32.282Z","-7.9425151","-34.914983899999996","59.273667316612816","8.679","8.635000000000002","3","194"
"238655.08333333343","2019-01-12T18:42:32.392Z","-7.9425237","-34.9149831","59.41566731661282","8.553","8.645","3","194"
"238766.30555555568","2019-01-12T18:42:32.502Z","-7.94253215","-34.914982699999996","59.40816731661282","8.277999999999999","8.44","3","194"
"238800","2019-01-12T18:42:32.535Z","-7.942534802397603","-34.91498242117883","59.427320163765685","8.23532667332722","8.370939060939486","3","194"
"238933.13888888905","2019-01-12T18:42:32.667Z","-7.942544","-34.9149829","59.41266731661281","7.8435","7.91","3","194"
"239044.3611111113","2019-01-12T18:42:32.777Z","-7.9425516","-34.914983899999996","59.44666731661282","7.648","7.805","3","194"
"239155.58333333355","2019-01-12T18:42:32.887Z","-7.94255845","-34.914986049999996","59.510167316612815","7.2275","7.455","3","194"
"239266.80555555556","2019-01-12T18:42:32.997Z","-7.942565200000001","-34.9149886","59.53916731661282","7.148","7.12","3","192"
"239300","2019-01-12T18:42:33.030Z","-7.9425675003996","-34.914989574425576","59.54174873519423","7.343604395604412","7.099690309690285","3","192"
"239433.63888888893","2019-01-12T18:42:33.162Z","-7.94257485","-34.91499385","59.572667316612815","7.091","7.255","3","192"
"239544.86111111118","2019-01-12T18:42:33.272Z","-7.9425805","-34.9149975","59.64766731661282","6.7485","6.865","3","192"
"239656.08333333343","2019-01-12T18:42:33.382Z","-7.942586","-34.915002099999995","59.732167316612816","6.8395","6.805","3","192"
"239767.30555555568","2019-01-12T18:42:33.492Z","-7.942591","-34.9150069","59.834667316612816","6.772","6.76","3","192"
"239800","2019-01-12T18:42:33.524Z","-7.942592667032967","-34.91500822857144","59.86960687705237","6.709879120879312","7.0224175824180515","3","192"
"239934.13888888905","2019-01-12T18:42:33.657Z","-7.9425973","-34.9150146","59.90216731661282","6.5905000000000005","6.6","3","192"
"240045.3611111113","2019-01-12T18:42:33.767Z","-7.94260055","-34.91502025","59.98366731661282","6.487","6.585","3","192"
"240156.58333333355","2019-01-12T18:42:33.877Z","-7.94260345","-34.91502585","60.00966731661282","6.34","6.405","3","192"
"240267.80555555556","2019-01-12T18:42:33.987Z","-7.94260595","-34.9150322","60.118667316612814","6.6745","6.455","3","174"
"240300","2019-01-12T18:42:34.019Z","-7.94260677102897","-34.91503386833166","60.16198250142799","6.612155844155826","6.843686313686333","3","174"
"240434.63888888893","2019-01-12T18:42:34.152Z","-7.942609","-34.91504225","60.19166731661282","6.884","6.73","3","174"
"240545.86111111118","2019-01-12T18:42:34.262Z","-7.9426109","-34.9150494","60.21916731661282","7.098","7.095","3","174"
"240657.08333333343","2019-01-12T18:42:34.372Z","-7.9426125","-34.9150563","60.23616731661282","7.054","7.0600000000000005","3","174"
"240768.30555555568","2019-01-12T18:42:34.482Z","-7.9426135","-34.91506325","60.25666731661282","6.9895","7.02","3","174"
"240800","2019-01-12T18:42:34.513Z","-7.942614006993007","-34.915065344755234","60.27602745647297","7.102265734265926","6.933496503496387","3","174"
"240935.13888888905","2019-01-12T18:42:34.647Z","-7.942614150000001","-34.9150739","60.284167316612816","6.948","6.99","3","174"
"241046.3611111113","2019-01-12T18:42:34.757Z","-7.94261365","-34.915080849999995","60.331667316612815","6.859","6.9399999999999995","3","174"
"241157.58333333355","2019-01-12T18:42:34.867Z","-7.94261345","-34.91508725","60.32966731661281","6.4905","6.699999999999999","3","174"
"241267.34210526315","2019-01-12T18:42:34.977Z","-7.9426132","-34.91509335","60.37866731661282","6.2455","6.34","3","155"
"241372.7105263158","2019-01-12T18:42:35.087Z","-7.9426124","-34.915099299999994","60.42366731661282","6.0905000000000005","6.15","3","155"
"241400","2019-01-12T18:42:35.116Z","-7.942611982017983","-34.91510075214786","60.41669978414529","5.900593406593398","6.276943056943102","3","155"
"241530.76315789478","2019-01-12T18:42:35.253Z","-7.9426095","-34.91510805","60.36766731661282","6.096500000000001","5.955","3","155"
"241636.13157894742","2019-01-12T18:42:35.364Z","-7.942607","-34.91511455","60.38116731661282","6.6465","6.375","3","155"
"241741.50000000006","2019-01-12T18:42:35.474Z","-7.94260445","-34.9151217","60.408667316612814","7.2364999999999995","6.95","3","155"
"241846.8684210527","2019-01-12T18:42:35.585Z","-7.94260175","-34.91512865","60.50816731661281","7.254","7.285","3","155"
"241952.23684210534","2019-01-12T18:42:35.695Z","-7.9425989999999995","-34.9151357","60.52916731661281","7.5024999999999995","7.375","3","155"
"242057.60526315798","2019-01-12T18:42:35.806Z","-7.9425962000000006","-34.91514295","60.56566731661282","7.6985","7.6","3","155"
"242162.97368421062","2019-01-12T18:42:35.916Z","-7.94259375","-34.9151507","60.63116731661282","8.018","7.83","3","155"
"242269.80555555556","2019-01-12T18:42:36.027Z","-7.94259135","-34.91515895","60.66566731661281","8.404499999999999","8.195","3","155"
"242300","2019-01-12T18:42:36.056Z","-7.942590565634366","-34.91516128041958","60.68182366026917","8.469049950049934","8.579140859140866","3","155"
"242436.63888888893","2019-01-12T18:42:36.191Z","-7.9425886000000006","-34.91517165","60.67616731661282","8.629999999999999","8.575","3","155"
"242547.86111111118","2019-01-12T18:42:36.300Z","-7.9425872","-34.915180199999995","60.71916731661282","8.6025","8.655000000000001","3","155"
"242659.08333333343","2019-01-12T18:42:36.410Z","-7.9425864","-34.9151882","60.70416731661282","8.2025","8.465","3","155"
"242770.30555555568","2019-01-12T18:42:36.519Z","-7.94258615","-34.915195999999995","60.70916731661282","7.968500000000001","7.994999999999999","3","155"
"242800","2019-01-12T18:42:36.547Z","-7.942585903396604","-34.915198039260744","60.72813335057885","8.017154845154767","7.951698301698184","3","155"
"242937.13888888905","2019-01-12T18:42:36.683Z","-7.9425862","-34.915208050000004","60.724667316612816","8.0245","8.07","3","155"
"243048.3611111113","2019-01-12T18:42:36.793Z","-7.9425867","-34.915215849999996","60.74916731661281","7.874499999999999","7.91","3","155"
"243159.58333333355","2019-01-12T18:42:36.902Z","-7.9425873","-34.91522355","60.76416731661281","7.7885","7.855","3","155"
"243270.80555555556","2019-01-12T18:42:37.012Z","-7.942588499999999","-34.91523105","60.78016731661282","7.7010000000000005","7.734999999999999","3","151"
"243300","2019-01-12T18:42:37.041Z","-7.942588624975024","-34.91523288991009","60.8401922916378","7.478899100899093","7.895254745254791","3","151"
"243437.63888888893","2019-01-12T18:42:37.177Z","-7.94259105","-34.9152418","60.836167316612816","7.4895","7.535","3","151"
"243548.86111111118","2019-01-12T18:42:37.287Z","-7.94259315","-34.91524875","60.851167316612816","7.3149999999999995","7.395","3","151"
"243660.08333333343","2019-01-12T18:42:37.397Z","-7.942595900000001","-34.915255450000004","60.84016731661282","7.2235","7.26","3","151"
"243771.30555555568","2019-01-12T18:42:37.507Z","-7.9425991499999995","-34.91526195","60.82766731661282","7.1505","7.215","3","151"
"243800","2019-01-12T18:42:37.535Z","-7.9426000287712295","-34.91526355114885","60.82182266126807","7.042758241757985","7.0309590409589005","3","151"
"243938.13888888905","2019-01-12T18:42:37.672Z","-7.9426046","-34.915271399999995","60.907167316612814","7.2575","7.205","3","151"
"244049.3611111113","2019-01-12T18:42:37.782Z","-7.942609","-34.915277","60.95466731661281","7.1265","7.215","3","151"
"244160.58333333355","2019-01-12T18:42:37.892Z","-7.9426140499999995","-34.915281949999994","60.971667316612816","7.084","7.074999999999999","3","151"
"244271.80555555556","2019-01-12T18:42:38.002Z","-7.9426193000000005","-34.91528665","60.91566731661281","6.942","7.085","3","165"
"244300","2019-01-12T18:42:38.030Z","-7.94262032027972","-34.915287911888115","60.88824423968974","6.6213356643356525","7.0287412587413005","3","165"
"244438.63888888893","2019-01-12T18:42:38.167Z","-7.94262755","-34.915292199999996","60.93316731661282","6.730499999999999","6.695","3","165"
"244549.86111111118","2019-01-12T18:42:38.277Z","-7.94263345","-34.9152957","60.92916731661282","6.809","6.805","3","165"
"244661.08333333343","2019-01-12T18:42:38.387Z","-7.94263935","-34.91529835","60.99616731661282","6.6175","6.71","3","165"
"244700","2019-01-12T18:42:38.425Z","-7.94264137932068","-34.9152991998002","61.015763720209186","6.62777422577398","6.47797202797176","3","165"
"244827.9166666668","2019-01-12T18:42:38.552Z","-7.9426491","-34.91530145","61.05366731661282","6.8455","6.795","3","165"
"244939.13888888905","2019-01-12T18:42:38.662Z","-7.9426556","-34.9153027","61.11966731661282","6.765000000000001","6.8100000000000005","3","165"
"245050.3611111113","2019-01-12T18:42:38.772Z","-7.9426625","-34.915303449999996","61.11166731661282","6.883","6.775","3","165"
"245161.58333333355","2019-01-12T18:42:38.882Z","-7.94266965","-34.91530425","61.188667316612815","7.1355","7.045","3","165"
"245271.34210526315","2019-01-12T18:42:38.992Z","-7.94267685","-34.915304649999996","61.258667316612815","7.2844999999999995","7.1899999999999995","3","165"
"245300","2019-01-12T18:42:39.022Z","-7.942678771428572","-34.9153049","61.25131017375566","7.340285714285701","7.245274725274714","3","165"
"245429.39473684214","2019-01-12T18:42:39.157Z","-7.94268815","-34.915304649999996","61.31566731661282","7.5295000000000005","7.550000000000001","3","165"
"245534.76315789478","2019-01-12T18:42:39.267Z","-7.9426956","-34.91530355","61.35816731661282","7.593","7.460000000000001","3","165"
"245640.13157894742","2019-01-12T18:42:39.377Z","-7.9427036","-34.9153023","61.37616731661282","7.9635","7.8100000000000005","3","165"
"245745.50000000006","2019-01-12T18:42:39.487Z","-7.9427113","-34.91530025","61.39066731661282","7.9565","8","3","165"
"245850.8684210527","2019-01-12T18:42:39.597Z","-7.94271905","-34.9152976","61.418167316612816","8.215499999999999","7.995000000000001","3","165"
"245956.23684210534","2019-01-12T18:42:39.707Z","-7.94272695","-34.915294700000004","61.49916731661281","8.4695","8.395","3","165"
"246061.60526315798","2019-01-12T18:42:39.817Z","-7.9427348","-34.91529130000001","61.54366731661281","8.6265","8.555","3","165"
"246166.97368421062","2019-01-12T18:42:39.927Z","-7.9427425","-34.91528735","61.612667316612814","8.7485","8.73","3","165"
"246200","2019-01-12T18:42:39.964Z","-7.942744974025973","-34.91528598521479","61.608932551378054","8.64545454545458","8.690369630369641","3","150"
"246329.4166666667","2019-01-12T18:42:40.092Z","-7.9427541","-34.91528035","61.63616731661281","9.1165","8.89","3","150"
"246440.63888888893","2019-01-12T18:42:40.202Z","-7.94276165","-34.915275050000005","61.65516731661282","9.2295","9.24","3","150"
"246551.86111111118","2019-01-12T18:42:40.312Z","-7.94276895","-34.9152694","61.675167316612814","9.290500000000002","9.27","3","150"
"246663.08333333343","2019-01-12T18:42:40.422Z","-7.9427762","-34.915263499999995","61.72516731661281","9.360499999999998","9.309999999999999","3","150"
"246700","2019-01-12T18:42:40.459Z","-7.94277843896104","-34.91526122487512","61.71890158234701","9.477824175823947","9.212767232766854","3","150"
"246829.9166666668","2019-01-12T18:42:40.587Z","-7.9427875","-34.915254250000004","61.79666731661282","9.808499999999999","9.64","3","150"
"246941.13888888905","2019-01-12T18:42:40.697Z","-7.94279515","-34.915247449999995","61.80866731661281","10.184000000000001","9.995000000000001","3","150"
"247052.3611111113","2019-01-12T18:42:40.807Z","-7.9428029","-34.915240049999994","61.80866731661281","10.575","10.425","3","150"
"247163.58333333355","2019-01-12T18:42:40.917Z","-7.94281055","-34.91523255","61.836167316612816","10.7205","10.629999999999999","3","150"
"247200","2019-01-12T18:42:40.953Z","-7.942813157442558","-34.915230065134864","61.85518030362581","10.714949050949071","10.781548451548451","3","137"
"247330.4166666667","2019-01-12T18:42:41.082Z","-7.94282165","-34.91522035","61.89466731661281","11.0225","10.855","3","137"
"247441.63888888893","2019-01-12T18:42:41.192Z","-7.9428293","-34.91521175","61.947667316612815","11.4205","11.254999999999999","3","137"
"247552.86111111118","2019-01-12T18:42:41.302Z","-7.94283695","-34.91520305","62.01716731661281","11.6115","11.504999999999999","3","137"
"247664.08333333343","2019-01-12T18:42:41.412Z","-7.94284455","-34.9151939","61.96466731661282","11.817","11.695","3","137"
"247700","2019-01-12T18:42:41.448Z","-7.942847183416583","-34.915191099900106","61.98533414977963","11.957191808191418","11.740629370628971","3","137"
"247830.9166666668","2019-01-12T18:42:41.577Z","-7.942856600000001","-34.9151798","61.99766731661282","12.3975","12.235","3","137"
"247942.13888888905","2019-01-12T18:42:41.687Z","-7.9428644","-34.91516985","61.961167316612816","12.608","12.51","3","137"
"248053.3611111113","2019-01-12T18:42:41.797Z","-7.942872299999999","-34.915159700000004","61.92016731661282","12.863499999999998","12.705","3","137"
"248164.58333333355","2019-01-12T18:42:41.907Z","-7.9428804","-34.9151492","61.92666731661282","13.185500000000001","13.08","3","137"
"248200","2019-01-12T18:42:41.942Z","-7.942883157742258","-34.91514563896104","61.92550397994948","13.208511488511489","13.147392607392606","3","137"
"248336.32352941175","2019-01-12T18:42:42.077Z","-7.9428926","-34.91513355","61.91566731661281","13.2635","13.23","3","137"
"248454.0882352941","2019-01-12T18:42:42.193Z","-7.94290475","-34.91511785","61.904667316612816","13.216000000000001","13.28","3","137"
"248500","2019-01-12T18:42:42.239Z","-7.942907646853147","-34.915113929370634","61.89280368024919","12.927699300699294","13.344475524475492","3","137"
"248630.73529411765","2019-01-12T18:42:42.368Z","-7.9429167","-34.915103","61.910667316612816","12.8275","12.845","3","137"
"248748.5","2019-01-12T18:42:42.484Z","-7.94292465","-34.915093150000004","61.92866731661282","12.709499999999998","12.8","3","137"
"248866.26470588235","2019-01-12T18:42:42.601Z","-7.942932150000001","-34.9150832","61.94566731661281","12.557","12.585","3","137"
"248900","2019-01-12T18:42:42.633Z","-7.942934377122878","-34.915080242657346","61.97929219173768","12.572270729270727","12.637082917082903","3","137"
"249042.91176470584","2019-01-12T18:42:42.776Z","-7.942943550000001","-34.9150684","61.973167316612816","12.4755","12.555","3","137"
"249160.6764705882","2019-01-12T18:42:42.892Z","-7.94295095","-34.9150588","62.04816731661282","12.285","12.36","3","137"
"249200","2019-01-12T18:42:42.931Z","-7.942953127972027","-34.91505591748252","62.07692955437506","12.198720279720272","12.320489510489494","3","137"
"249332.4166666667","2019-01-12T18:42:43.062Z","-7.9429617","-34.9150443","62.06666731661282","12.133","12.15","3","137"
"249443.63888888893","2019-01-12T18:42:43.172Z","-7.9429689","-34.91503495","62.05766731661282","11.9205","12.05","3","137"
"249554.86111111118","2019-01-12T18:42:43.282Z","-7.94297605","-34.915025799999995","62.06716731661282","11.7285","11.809999999999999","3","137"
"249666.08333333343","2019-01-12T18:42:43.392Z","-7.942983","-34.9150166","62.11066731661282","11.6545","11.7","3","137"
"249700","2019-01-12T18:42:43.426Z","-7.94298524065934","-34.91501378351648","62.104145338590804","11.636758241758384","11.64560439560447","3","137"
"249832.9166666668","2019-01-12T18:42:43.557Z","-7.94299245","-34.915002349999995","62.13566731661282","11.494","11.530000000000001","3","137"
"249944.13888888905","2019-01-12T18:42:43.667Z","-7.9429979500000005","-34.91499215","62.083167316612816","11.538499999999999","11.55","3","137"
"250055.3611111113","2019-01-12T18:42:43.777Z","-7.9430029","-34.91498195","62.106667316612814","11.3265","11.4","3","137"
"250166.58333333355","2019-01-12T18:42:43.887Z","-7.9430076","-34.9149716","62.060667316612815","11.326","11.344999999999999","3","137"
"250200","2019-01-12T18:42:43.917Z","-7.943008901798203","-34.914968475324685","62.062259224704725","11.237899100899101","11.334955044955032","3","137"
"250333.4166666667","2019-01-12T18:42:44.057Z","-7.943013649999999","-34.914956000000004","62.03166731661282","11.208","11.24","3","137"
"250444.63888888893","2019-01-12T18:42:44.173Z","-7.9430189","-34.914940099999995","62.01216731661282","11.193999999999999","11.21","3","137"
"250555.86111111118","2019-01-12T18:42:44.289Z","-7.9430215","-34.91492965","61.970167316612816","10.942499999999999","11.06","3","137"
"250667.08333333343","2019-01-12T18:42:44.405Z","-7.9430238","-34.91491875","61.949167316612815","11.124500000000001","10.93","3","137"
"250700","2019-01-12T18:42:44.439Z","-7.943024845954047","-34.91491557612387","61.93570777615328","11.227113886113841","11.345404595404691","3","137"
"250833.9166666668","2019-01-12T18:42:44.579Z","-7.9430261","-34.91490185","61.925167316612814","11.3375","11.26","3","137"
"250945.13888888905","2019-01-12T18:42:44.695Z","-7.9430271","-34.9148906","61.91716731661282","11.2745","11.350000000000001","3","137"
"251056.3611111113","2019-01-12T18:42:44.811Z","-7.94302755","-34.9148797","61.844667316612814","11.116","11.17","3","137"
"251167.58333333355","2019-01-12T18:42:44.927Z","-7.9430270499999995","-34.9148687","61.81866731661282","10.988499999999998","11.115","3","137"
"251200","2019-01-12T18:42:44.964Z","-7.943026933066934","-34.91486550389611","61.81535612780163","10.747400599400603","11.106533466533474","3","164"
"251339.32352941175","2019-01-12T18:42:45.102Z","-7.9430253","-34.914850349999995","61.76816731661282","10.703","10.58","3","164"
"251457.0882352941","2019-01-12T18:42:45.218Z","-7.94302275","-34.91483685","61.781167316612816","10.876000000000001","10.9","3","164"
"251500","2019-01-12T18:42:45.261Z","-7.943022079720279","-34.91483303326673","61.81007041351593","10.575882117882115","11.055944055944021","3","164"
