,Distance,Turn Radius
2223,2092.0,-93.51926
2224,2092.0,-94.49838
2225,2093.0,-93.987915
2226,2094.0,-97.56278
2227,2095.0,-96.12872
2228,2095.0,-98.20443
2229,2096.0,-99.39225
2230,2097.0,-99.73496
2231,2097.0,-100.02005
2232,2098.0,-98.91349
2233,2099.0,-100.04768
2234,2100.0,-99.03231
2235,2100.0,-100.95533
2236,2101.0,-98.66854
2237,2102.0,-97.37036
2238,2103.0,-97.155136
2239,2103.0,-97.86305
2240,2104.0,-99.8943
2241,2105.0,-100.183655
2242,2106.0,-99.374954
2243,2106.0,-105.23739
2244,2107.0,-107.254616
2245,2108.0,-105.24756
2246,2109.0,-105.23995
2247,2109.0,-106.89256
2248,2110.0,-105.54713
2249,2111.0,-102.9831
2250,2112.0,-104.16201
2251,2112.0,-104.90874
2252,2113.0,-103.68012
2253,2114.0,-104.953285
2254,2115.0,-105.25752
2255,2115.0,-104.58027
2256,2116.0,-105.86901
2257,2117.0,-108.85376
2258,2118.0,-104.79378
2259,2118.0,-105.08821
2260,2119.0,-107.40652
2261,2120.0,-108.96004
2262,2121.0,-109.687996
2263,2121.0,-109.21199
2264,2122.0,-109.86142
2265,2123.0,-112.94527
2266,2124.0,-112.26146
2267,2124.0,-110.486595
2268,2125.0,-108.41087
2269,2126.0,-108.36451
2270,2127.0,-108.19393
2271,2127.0,-107.91635
2272,2128.0,-107.71018
2273,2129.0,-107.40626
2274,2130.0,-106.976494
2275,2130.0,-103.78948
2276,2131.0,-101.48193
2277,2132.0,-98.5482
2278,2133.0,-98.086525
2279,2133.0,-98.95994
2280,2134.0,-99.80091
2281,2135.0,-100.15341
2282,2136.0,-100.19169
2283,2136.0,-99.6264
2284,2137.0,-106.69775
2285,2138.0,-106.86233
2286,2139.0,-105.57528
2287,2139.0,-107.40967
2288,2140.0,-109.52794
2289,2141.0,-110.463356
2290,2142.0,-112.87051
2291,2143.0,-116.32365
2292,2143.0,-115.23095
2293,2144.0,-116.25813
2294,2145.0,-119.330795
2295,2146.0,-121.33909
2296,2146.0,-124.597244
2297,2147.0,-129.05815
2298,2148.0,-130.14886
2299,2149.0,-129.58522
2300,2150.0,-134.64044
2301,2150.0,-138.50726
2302,2151.0,-140.59741
2303,2152.0,-138.37111
2304,2153.0,-140.46779
2305,2153.0,-143.17802
2306,2154.0,-139.02368
2307,2155.0,-136.06116
2308,2156.0,-126.93619
2309,2157.0,-130.281
2310,2157.0,-127.33414
2311,2158.0,-130.44156
2312,2159.0,-129.91254
2313,2160.0,-130.31952
2314,2161.0,-135.3954
2315,2161.0,-133.25064
2316,2162.0,-139.12643
2317,2163.0,-140.00513
2318,2164.0,-145.35313
2319,2165.0,-151.4591
2320,2165.0,-157.03743
2321,2166.0,-164.07565
2322,2167.0,-175.39874
2323,2168.0,-189.85432
2324,2169.0,-194.00453
2325,2169.0,-218.7399
2326,2170.0,-230.53413
2327,2171.0,-245.84464
2328,2172.0,-269.0204
2329,2173.0,-291.24637
2330,2174.0,-317.98465
2331,2174.0,-367.4622
2332,2175.0,-422.13184
2333,2176.0,-503.77887
2334,2177.0,-632.08484
2335,2178.0,-774.7024
2336,2179.0,-981.0492
2337,2179.0,-1225.8848
2338,2180.0,-1441.1011
2339,2181.0,-1607.361
2340,2182.0,-1696.0242
2341,2183.0,-1676.6642
2342,2184.0,-1550.2115
2343,2184.0,-1458.4518
2344,2185.0,-1290.8668
2345,2186.0,-1070.9805
2346,2187.0,-929.114
2347,2188.0,-851.57965
2348,2189.0,-765.72186
2349,2189.0,-717.519
2350,2190.0,-686.19684
2351,2191.0,-633.3976
2352,2192.0,-613.9318
2353,2193.0,-588.2225
2354,2194.0,-558.15735
2355,2195.0,-540.26605
2356,2196.0,-529.51337
2357,2196.0,-497.85687
2358,2197.0,-511.9812
2359,2198.0,-492.09604
2360,2199.0,-487.08093
2361,2200.0,-480.2019
2362,2201.0,-479.36984
2363,2202.0,-482.19366
2364,2202.0,-473.7747
2365,2203.0,-460.55823
2366,2204.0,-489.84583
2367,2205.0,-476.2513
2368,2206.0,-460.57764
2369,2207.0,-446.94534
2370,2208.0,-425.12045
2371,2208.0,-397.7011
2372,2209.0,-368.94388
2373,2210.0,-335.4552
2374,2211.0,-305.57358
2375,2212.0,-285.77594
2376,2213.0,-270.2021
2377,2213.0,-254.42705
2378,2214.0,-241.47475
2379,2215.0,-229.83145
2380,2216.0,-218.78134
2381,2217.0,-211.6886
2382,2217.0,-209.73659
2383,2218.0,-211.76643
2384,2219.0,-214.13803
2385,2220.0,-214.59296
2386,2220.0,-218.33405
2387,2221.0,-227.5748
2388,2222.0,-240.74794
2389,2223.0,-250.22214
2390,2223.0,-247.19409
2391,2224.0,-240.95122
2392,2225.0,-233.88287
2393,2226.0,-213.33891
2394,2226.0,-193.25783
2395,2227.0,-181.48169
2396,2228.0,-172.14513
2397,2228.0,-160.9218
2398,2229.0,-154.35226
2399,2230.0,-153.57643
2400,2231.0,-148.1632
2401,2231.0,-148.10083
2402,2232.0,-150.50032
2403,2233.0,-152.82062
2404,2233.0,-157.78946
2405,2234.0,-165.03226
2406,2235.0,-167.79002
2407,2235.0,-177.40623
2408,2236.0,-178.40318
2409,2237.0,-182.84998
2410,2237.0,-180.31937
2411,2238.0,-176.90065
2412,2239.0,-169.9721
2413,2239.0,-160.31302
2414,2240.0,-152.79753
2415,2240.0,-142.65114
2416,2241.0,-139.40277
2417,2242.0,-126.522995
2418,2242.0,-119.96725
2419,2243.0,-117.44853
2420,2244.0,-115.59858
2421,2244.0,-125.60697
2422,2245.0,-153.00664
2423,2245.0,-137.46292
2424,2246.0,-126.62768
2425,2246.0,-112.731766
2426,2247.0,-99.366425
2427,2248.0,-90.4946
2428,2248.0,-85.52263
2429,2249.0,-82.130135
2430,2249.0,-79.325905
2431,2250.0,-77.107285
2432,2250.0,-75.230545
2433,2251.0,-73.99557
2434,2251.0,-71.90097
2435,2252.0,-71.585434
2436,2253.0,-70.50081
2437,2253.0,-68.37836
2438,2254.0,-65.87577
2439,2254.0,-62.553825
2440,2255.0,-61.004765
2441,2255.0,-58.81628
2442,2256.0,-57.447525
2443,2256.0,-55.691437
2444,2257.0,-53.64796
2445,2257.0,-52.470398
2446,2258.0,-51.622734
2447,2258.0,-50.484432
2448,2259.0,-50.176266
2449,2259.0,-49.344807
2450,2260.0,-47.865116
2451,2260.0,-46.773987
2452,2260.0,-44.88961
2453,2261.0,-43.16055
2454,2261.0,-42.18584
2455,2262.0,-41.31654
2456,2262.0,-39.48924
2457,2263.0,-39.279205
2458,2263.0,-40.077976
2459,2264.0,-39.11546
2460,2264.0,-39.53115
2461,2265.0,-39.66032
2462,2265.0,-38.93186
2463,2266.0,-38.562363
2464,2266.0,-38.570496
2465,2266.0,-37.99986
2466,2267.0,-37.74237
2467,2267.0,-37.713722
2468,2268.0,-37.7679
2469,2268.0,-38.299923
2470,2269.0,-38.906918
2471,2269.0,-39.647556
2472,2269.0,-40.274086
2473,2270.0,-39.86341
2474,2270.0,-39.726135
2475,2271.0,-38.674873
2476,2271.0,-37.536648
2477,2272.0,-36.75838
2478,2272.0,-36.385788
2479,2272.0,-35.700317
2480,2273.0,-34.111897
2481,2273.0,-32.547123
2482,2274.0,-32.25718
2483,2274.0,-32.17279
2484,2274.0,-29.690107
2485,2275.0,-30.47543
2486,2275.0,-29.79283
2487,2276.0,-28.265266
2488,2276.0,-29.24891
2489,2276.0,-30.630167
2490,2277.0,-26.926401
2491,2277.0,-30.11367
2492,2278.0,-30.082891
2493,2278.0,-28.374454
2494,2278.0,-29.997822
2495,2279.0,-29.969494
2496,2279.0,-26.726782
2497,2280.0,-28.74293
2498,2280.0,-29.381845
2499,2280.0,-23.625845
2500,2281.0,-25.557978
2501,2281.0,-25.566328
2502,2281.0,-24.479298
2503,2282.0,-24.463768
2504,2282.0,-24.971794
2505,2283.0,-24.245516
2506,2283.0,-24.21176
2507,2283.0,-24.880589
2508,2284.0,-24.966585
2509,2284.0,-23.119757
2510,2285.0,-24.958376
2511,2285.0,-25.392677
2512,2285.0,-23.850836
2513,2286.0,-24.546001
2514,2286.0,-24.517488
2515,2286.0,-27.646849
2516,2287.0,-24.621769
2517,2287.0,-25.205532
2518,2288.0,-24.58412
2519,2288.0,-26.072124
2520,2288.0,-26.933434
2521,2289.0,-24.572989
2522,2289.0,-25.498034
2523,2289.0,-23.895487
2524,2290.0,-28.13583
2525,2290.0,-25.939888
2526,2291.0,-25.423977
2527,2291.0,-25.673407
2528,2291.0,-25.928162
2529,2292.0,-26.370138
2530,2292.0,-26.75107
2531,2293.0,-25.993633
2532,2293.0,-25.800865
2533,2293.0,-25.750048
2534,2294.0,-26.19293
2535,2294.0,-26.686676
2536,2294.0,-26.929808
2537,2295.0,-26.953444
2538,2295.0,-26.72138
2539,2296.0,-26.480621
2540,2296.0,-26.74095
2541,2296.0,-27.202946
2542,2297.0,-27.860737
2543,2297.0,-28.458525
2544,2298.0,-29.000683
2545,2298.0,-29.242964
2546,2298.0,-29.329897
2547,2299.0,-29.092255
2548,2299.0,-28.937363
2549,2300.0,-28.720947
2550,2300.0,-28.624746
2551,2300.0,-28.770021
2552,2301.0,-29.10827
2553,2301.0,-29.440426
2554,2302.0,-29.776218
2555,2302.0,-29.988213
2556,2302.0,-29.863043
2557,2303.0,-29.764639
2558,2303.0,-29.650194
2559,2304.0,-29.692535
2560,2304.0,-29.738989
2561,2304.0,-29.837742
2562,2305.0,-30.266523
2563,2305.0,-31.287844
2564,2306.0,-32.861202
2565,2306.0,-34.298954
2566,2306.0,-36.15137
2567,2307.0,-37.66593
2568,2307.0,-38.998867
2569,2308.0,-40.7417
2570,2308.0,-43.172405
2571,2309.0,-45.404026
2572,2309.0,-47.932037
2573,2309.0,-52.362038
2574,2310.0,-55.08623
2575,2310.0,-59.36684
2576,2311.0,-65.06103
2577,2311.0,-70.680305
2578,2312.0,-76.88877
2579,2312.0,-85.39298
2580,2312.0,-94.75179
2581,2313.0,-103.12854
2582,2313.0,-111.27772
2583,2314.0,-123.23588
2584,2314.0,-130.53053
2585,2315.0,-139.74727
2586,2315.0,-147.75433
2587,2316.0,-149.19926
2588,2316.0,-153.52405
2589,2316.0,-153.27736
2590,2317.0,-156.35509
2591,2317.0,-159.50465
2592,2318.0,-157.00516
2593,2318.0,-156.0252
2594,2319.0,-155.56941
2595,2319.0,-153.92172
2596,2320.0,-155.19005
2597,2320.0,-158.88423
2598,2321.0,-159.07498
2599,2321.0,-167.87854
2600,2322.0,-173.82764
2601,2322.0,-187.80963
2602,2323.0,-204.86435
2603,2323.0,-223.34128
2604,2324.0,-248.60774
2605,2324.0,-265.7217
2606,2325.0,-296.92383
2607,2325.0,-310.4925
2608,2326.0,-351.9609
2609,2326.0,-390.73944
2610,2327.0,-414.54706
2611,2327.0,-421.699
2612,2328.0,-456.4532
2613,2328.0,-659.7972
2614,2329.0,-831.62415
2615,2329.0,-645.15173
2616,2330.0,-525.8669
2617,2330.0,-529.47644
2618,2331.0,-639.70593
2619,2331.0,-942.927
2620,2332.0,-2176.3154
2621,2332.0,5225.8623
2622,2333.0,1137.3514
2623,2333.0,644.4496
2624,2334.0,434.45105
2625,2334.0,350.17917
2626,2335.0,286.93875
2627,2335.0,252.77573
2628,2336.0,232.35895
2629,2336.0,208.71266
2630,2337.0,200.67688
2631,2338.0,180.26605
2632,2338.0,175.2558
2633,2339.0,159.90088
2634,2339.0,154.70325
2635,2340.0,144.72733
2636,2340.0,133.82272
2637,2341.0,129.75201
2638,2341.0,122.648796
2639,2342.0,122.44318
2640,2343.0,120.6784
2641,2343.0,117.75453
2642,2344.0,114.38726
2643,2344.0,111.416435
2644,2345.0,107.67252
2645,2345.0,103.91139
2646,2346.0,100.70346
2647,2347.0,91.415276
2648,2347.0,89.899055
2649,2348.0,84.74867
2650,2348.0,82.86138
2651,2349.0,78.683044
2652,2349.0,74.84539
2653,2350.0,73.191124
2654,2350.0,71.36881
2655,2351.0,72.48183
2656,2352.0,69.20262
2657,2352.0,67.78845
2658,2353.0,65.967995
2659,2353.0,64.87463
2660,2354.0,64.21338
2661,2354.0,63.578266
2662,2355.0,61.655487
2663,2355.0,57.10688
2664,2356.0,57.436947
2665,2356.0,55.569305
2666,2357.0,52.393017
2667,2357.0,50.79329
2668,2358.0,50.34992
2669,2358.0,49.850777
2670,2359.0,49.150356
2671,2360.0,48.358932
2672,2360.0,47.20683
2673,2361.0,46.45256
2674,2361.0,45.811928
2675,2362.0,47.074863
2676,2362.0,47.690845
2677,2363.0,47.17909
2678,2363.0,46.63554
2679,2364.0,45.75779
2680,2364.0,45.58298
2681,2365.0,46.312515
2682,2365.0,46.62963
2683,2366.0,47.171654
2684,2366.0,46.95805
2685,2367.0,46.86504
2686,2367.0,47.199963
2687,2368.0,47.50161
2688,2368.0,48.33845
2689,2369.0,47.94496
2690,2369.0,47.078953
2691,2370.0,46.61859
2692,2370.0,46.08912
2693,2371.0,45.568127
2694,2371.0,45.406925
2695,2372.0,45.228813
2696,2372.0,44.556362
2697,2373.0,44.12288
2698,2373.0,43.116386
2699,2374.0,40.437214
2700,2374.0,39.011
2701,2375.0,38.63858
2702,2375.0,38.36008
2703,2376.0,38.480198
2704,2376.0,39.542774
2705,2377.0,35.893192
2706,2377.0,41.204685
2707,2378.0,44.48682
2708,2378.0,42.504627
2709,2379.0,44.79011
2710,2379.0,46.26012
2711,2380.0,44.370865
2712,2380.0,48.32194
2713,2381.0,45.36489
2714,2381.0,52.973125
2715,2382.0,55.406017
2716,2382.0,55.249443
2717,2383.0,55.494595
2718,2383.0,56.474632
2719,2384.0,59.249577
2720,2384.0,64.077896
2721,2385.0,60.866726
2722,2386.0,52.89793
2723,2386.0,52.452217
2724,2387.0,52.836678
2725,2387.0,57.400177
2726,2388.0,56.28802
2727,2388.0,50.670395
2728,2389.0,47.796707
2729,2389.0,45.187572
2730,2390.0,54.784843
2731,2390.0,51.97455
2732,2391.0,47.14463
2733,2391.0,45.330345
2734,2392.0,43.424896
2735,2392.0,44.007088
2736,2393.0,48.70956
2737,2393.0,48.60732
2738,2394.0,40.5814
2739,2394.0,48.09457
2740,2395.0,45.531918
2741,2395.0,45.32564
2742,2396.0,44.938267
2743,2396.0,41.287277
2744,2397.0,40.368347
2745,2398.0,49.880238
2746,2398.0,50.870216
2747,2399.0,42.112972
2748,2399.0,44.97915
2749,2400.0,40.260147
2750,2400.0,42.47178
2751,2401.0,47.585648
2752,2401.0,46.17529
2753,2402.0,43.20706
2754,2402.0,53.296917
2755,2403.0,46.906067
2756,2403.0,44.093456
2757,2404.0,48.11182
2758,2404.0,43.468952
2759,2405.0,43.055862
2760,2405.0,47.371452
2761,2406.0,46.76333
2762,2406.0,44.50794
2763,2407.0,45.983013
2764,2408.0,42.09594
2765,2408.0,46.17314
2766,2409.0,48.198086
2767,2409.0,44.476913
2768,2410.0,43.66437
2769,2410.0,46.21358
2770,2411.0,41.67498
2771,2411.0,42.111317
2772,2412.0,47.059917
2773,2412.0,42.537685
2774,2413.0,41.04364
2775,2413.0,41.155712
2776,2414.0,41.37748
2777,2414.0,42.359657
2778,2415.0,44.390514
2779,2415.0,43.859543
2780,2416.0,45.108475
2781,2416.0,43.10459
2782,2417.0,41.17414
2783,2418.0,41.20436
2784,2418.0,40.46933
2785,2419.0,39.00391
2786,2419.0,38.359337
2787,2420.0,36.718933
2788,2420.0,35.450607
2789,2421.0,35.037376
2790,2421.0,34.80501
2791,2422.0,34.526505
2792,2422.0,34.299408
2793,2423.0,34.688454
2794,2423.0,35.79075
2795,2424.0,36.954826
2796,2424.0,37.360622
2797,2425.0,39.414986
2798,2425.0,39.707336
2799,2426.0,39.604496
2800,2426.0,40.025234
2801,2427.0,40.33376
2802,2427.0,40.308727
2803,2428.0,40.147884
2804,2429.0,39.27564
2805,2429.0,38.70624
2806,2430.0,37.95404
2807,2430.0,36.910515
2808,2431.0,36.487324
2809,2431.0,36.400066
2810,2432.0,36.47627
2811,2432.0,37.032207
2812,2433.0,36.76311
2813,2433.0,36.678223
2814,2434.0,36.41569
2815,2434.0,36.934475
2816,2435.0,37.955658
2817,2435.0,38.641758
2818,2436.0,38.970722
2819,2436.0,39.369465
2820,2437.0,39.835358
2821,2437.0,41.48931
2822,2438.0,42.433674
2823,2438.0,43.222424
2824,2439.0,43.389362
2825,2439.0,43.396988
2826,2440.0,43.69929
2827,2441.0,44.2216
2828,2441.0,44.664913
2829,2442.0,45.72998
2830,2442.0,45.543884
2831,2443.0,46.211006
2832,2443.0,46.12258
2833,2444.0,47.135693
2834,2444.0,48.72524
2835,2445.0,50.579662
2836,2445.0,52.79879
2837,2446.0,52.540043
2838,2446.0,54.490543
2839,2447.0,55.76081
2840,2447.0,57.451553
2841,2448.0,59.545956
2842,2449.0,59.866196
2843,2449.0,59.332916
2844,2450.0,59.73783
2845,2450.0,58.602013
2846,2451.0,59.984432
2847,2451.0,59.884296
2848,2452.0,59.8455
2849,2452.0,60.848644
2850,2453.0,61.857403
2851,2453.0,63.21125
2852,2454.0,65.28553
2853,2455.0,66.2396
2854,2455.0,69.13428
2855,2456.0,72.30728
2856,2456.0,75.97584
2857,2457.0,80.1513
2858,2457.0,85.2526
2859,2458.0,90.123024
2860,2458.0,95.6815
2861,2459.0,103.754036
2862,2460.0,106.35206
2863,2460.0,113.74255
2864,2461.0,116.38022
2865,2461.0,120.06237
2866,2462.0,122.54517
2867,2462.0,123.37121
2868,2463.0,124.842415
2869,2464.0,128.0396
2870,2464.0,128.15979
2871,2465.0,129.68605
2872,2465.0,130.31773
2873,2466.0,130.39651
2874,2467.0,128.50055
2875,2467.0,128.00035
2876,2468.0,127.91088
2877,2468.0,124.91235
2878,2469.0,121.63075
2879,2470.0,117.15663
2880,2470.0,117.37779
2881,2471.0,115.45517
2882,2471.0,114.201065
2883,2472.0,113.574036
2884,2473.0,114.05781
2885,2473.0,116.12246
2886,2474.0,118.98275
2887,2474.0,123.12055
2888,2475.0,128.995
2889,2476.0,133.29953
2890,2476.0,139.308
2891,2477.0,145.49033
2892,2478.0,150.79027
2893,2478.0,153.93286
2894,2479.0,153.22421
2895,2480.0,152.40619
2896,2480.0,151.75488
2897,2481.0,153.0452
2898,2481.0,150.26288
2899,2482.0,144.58086
2900,2483.0,139.08067
2901,2483.0,136.57738
2902,2484.0,137.42638
2903,2485.0,140.28017
2904,2485.0,140.8329
2905,2486.0,142.52312
2906,2487.0,145.5142
2907,2487.0,149.02986
2908,2488.0,150.43591
2909,2489.0,148.61102
2910,2489.0,146.17757
2911,2490.0,148.88112
2912,2491.0,141.14015
2913,2491.0,139.24617
2914,2492.0,136.62817
2915,2493.0,134.1959
2916,2493.0,131.246
2917,2494.0,129.67929
2918,2495.0,132.76962
2919,2495.0,140.28134
2920,2496.0,153.86732
2921,2497.0,166.23235
2922,2497.0,179.98569
2923,2498.0,198.08478
2924,2499.0,217.36334
2925,2499.0,234.82387
2926,2500.0,248.35686
2927,2501.0,259.82526
2928,2502.0,269.3563
2929,2502.0,263.33804
2930,2503.0,263.3889
2931,2504.0,259.95053
2932,2504.0,253.12183
2933,2505.0,250.80391
2934,2506.0,251.30325
2935,2506.0,248.77675
2936,2507.0,253.63927
2937,2508.0,259.44055
2938,2509.0,262.09656
2939,2509.0,271.46884
2940,2510.0,283.9671
2941,2511.0,303.40573
2942,2512.0,323.09793
2943,2512.0,335.6901
2944,2513.0,351.434
2945,2514.0,366.34622
2946,2514.0,391.7557
2947,2515.0,416.49304
2948,2516.0,439.4594
2949,2517.0,463.95398
2950,2517.0,493.96494
2951,2518.0,538.6603
2952,2519.0,615.0278
2953,2520.0,734.74835
2954,2520.0,930.89825
2955,2521.0,1257.3276
2956,2522.0,2050.3816
2957,2523.0,6938.8193
2958,2523.0,-5627.921
2959,2524.0,-2161.4785
2960,2525.0,-1337.2661
2961,2526.0,-986.4011
2962,2526.0,-766.7467
2963,2527.0,-675.6349
2964,2528.0,-594.5849
2965,2529.0,-551.37366
2966,2529.0,-506.79248
2967,2530.0,-462.21143
2968,2531.0,-428.75385
2969,2532.0,-378.42133
2970,2532.0,-331.8266
2971,2533.0,-297.16907
2972,2534.0,-274.3536
2973,2535.0,-252.28499
2974,2536.0,-230.5893
2975,2536.0,-215.89459
2976,2537.0,-206.75507
2977,2538.0,-193.69554
2978,2539.0,-188.44415
2979,2539.0,-184.25713
2980,2540.0,-182.89977
2981,2541.0,-184.46284
2982,2542.0,-189.90814
2983,2543.0,-196.19214
2984,2543.0,-201.72205
2985,2544.0,-209.84169
2986,2545.0,-219.5797
2987,2546.0,-217.2433
2988,2547.0,-216.68257
2989,2547.0,-213.66347
2990,2548.0,-198.75014
2991,2549.0,-188.35188
2992,2550.0,-180.37215
2993,2551.0,-165.26079
2994,2551.0,-164.60385
2995,2552.0,-154.82507
2996,2553.0,-154.8979
2997,2554.0,-149.8303
2998,2555.0,-146.16336
2999,2555.0,-145.46725
3000,2556.0,-145.32033
3001,2557.0,-147.62904
3002,2558.0,-162.07854
3003,2559.0,-160.02225
3004,2560.0,-157.52536
3005,2560.0,-149.5972
3006,2561.0,-145.95387
3007,2562.0,-141.47702
3008,2563.0,-135.20183
3009,2564.0,-129.76575
3010,2564.0,-126.21296
3011,2565.0,-122.489174
3012,2566.0,-123.8816
3013,2567.0,-127.1815
3014,2568.0,-133.35979
3015,2569.0,-143.69383
3016,2569.0,-156.25899
3017,2570.0,-169.63696
3018,2571.0,-182.81454
3019,2572.0,-190.44104
3020,2573.0,-191.42783
3021,2574.0,-187.05334
3022,2574.0,-182.41452
3023,2575.0,-179.15636
3024,2576.0,-178.87416
3025,2577.0,-181.51164
3026,2578.0,-187.00343
3027,2579.0,-195.70023
3028,2579.0,-216.95517
3029,2580.0,-234.23752
3030,2581.0,-248.52377
3031,2582.0,-265.09952
3032,2583.0,-284.39005
3033,2584.0,-300.81796
3034,2584.0,-307.60226
3035,2585.0,-304.1737
3036,2586.0,-293.3382
3037,2587.0,-278.25177
3038,2588.0,-259.28824
3039,2588.0,-238.38939
3040,2589.0,-219.58917
3041,2590.0,-203.79709
3042,2591.0,-189.82977
3043,2592.0,-177.06602
3044,2592.0,-165.9422
3045,2593.0,-158.9316
3046,2594.0,-156.72144
3047,2595.0,-158.11015
3048,2595.0,-158.315
3049,2596.0,-158.02066
3050,2597.0,-160.29265
3051,2598.0,-165.80827
3052,2598.0,-174.27113
3053,2599.0,-175.99045
3054,2600.0,-179.14479
3055,2601.0,-186.94258
3056,2601.0,-187.63304
3057,2602.0,-185.74594
3058,2603.0,-186.30173
3059,2603.0,-186.36096
3060,2604.0,-183.1856
3061,2605.0,-181.78436
3062,2606.0,-187.546
3063,2606.0,-187.32149
3064,2607.0,-197.0784
3065,2608.0,-207.2849
3066,2608.0,-215.80986
3067,2609.0,-233.32338
3068,2610.0,-255.64558
3069,2610.0,-262.25793
3070,2611.0,-290.7649
3071,2612.0,-299.92337
3072,2612.0,-324.6477
3073,2613.0,-362.02792
3074,2614.0,-401.814
3075,2614.0,-437.90045
3076,2615.0,-476.64084
3077,2615.0,-536.82025
3078,2616.0,-616.28815
3079,2617.0,-647.6874
3080,2617.0,-693.4648
3081,2618.0,-771.8631
3082,2619.0,-838.8455
3083,2619.0,-885.81604
3084,2620.0,-929.8341
3085,2620.0,-859.7049
3086,2621.0,-1050.4342
3087,2622.0,-972.6253
3088,2622.0,-941.14716
3089,2623.0,-921.4433
3090,2623.0,-850.6619
3091,2624.0,-777.12274
3092,2624.0,-718.42737
3093,2625.0,-618.00903
3094,2626.0,-593.60706
3095,2626.0,-521.6116
3096,2627.0,-495.6103
3097,2627.0,-449.48514
3098,2628.0,-415.2848
3099,2628.0,-373.55933
3100,2629.0,-317.45776
3101,2629.0,-279.4135
3102,2630.0,-257.2347
3103,2630.0,-223.81763
3104,2631.0,-213.1838
3105,2631.0,-196.49576
3106,2632.0,-184.79099
3107,2632.0,-175.9236
3108,2633.0,-166.01233
3109,2633.0,-158.86305
3110,2634.0,-151.90645
3111,2634.0,-143.784
3112,2635.0,-134.57355
3113,2635.0,-130.05116
3114,2636.0,-124.22917
3115,2636.0,-116.540565
3116,2637.0,-111.0181
3117,2637.0,-108.24081
3118,2638.0,-100.890594
3119,2638.0,-92.729065
3120,2639.0,-88.70918
3121,2639.0,-84.16078
3122,2640.0,-76.99646
3123,2640.0,-71.24716
3124,2641.0,-67.954575
3125,2641.0,-65.79507
3126,2642.0,-62.282467
3127,2642.0,-58.10142
3128,2642.0,-55.877113
3129,2643.0,-55.53384
3130,2643.0,-54.296825
3131,2644.0,-51.88814
3132,2644.0,-49.33605
3133,2645.0,-47.567562
3134,2645.0,-46.67943
3135,2646.0,-45.744183
3136,2646.0,-44.215855
3137,2646.0,-42.44078
3138,2647.0,-40.688343
3139,2647.0,-38.799667
3140,2648.0,-37.122772
3141,2648.0,-35.902447
3142,2649.0,-34.888557
3143,2649.0,-34.15541
3144,2649.0,-33.28551
3145,2650.0,-32.15559
3146,2650.0,-31.158014
3147,2651.0,-30.634247
3148,2651.0,-30.407402
3149,2652.0,-30.441996
3150,2652.0,-30.321344
3151,2652.0,-30.040289
3152,2653.0,-29.663881
3153,2653.0,-29.530455
3154,2654.0,-29.494967
3155,2654.0,-29.507435
3156,2654.0,-29.483496
3157,2655.0,-29.376997
3158,2655.0,-29.275867
3159,2656.0,-29.104057
3160,2656.0,-29.287985
3161,2656.0,-29.367447
3162,2657.0,-29.304108
3163,2657.0,-29.013968
3164,2658.0,-28.9484
3165,2658.0,-29.329025
3166,2659.0,-29.717825
3167,2659.0,-29.489136
3168,2659.0,-29.427202
3169,2660.0,-29.42527
3170,2660.0,-28.63045
3171,2661.0,-28.463232
3172,2661.0,-28.62862
3173,2661.0,-28.731356
3174,2662.0,-28.857443
3175,2662.0,-29.190992
3176,2663.0,-29.901237
3177,2663.0,-29.117006
3178,2663.0,-29.47388
3179,2664.0,-29.845615
3180,2664.0,-29.775013
3181,2665.0,-30.06094
3182,2665.0,-30.28336
3183,2666.0,-30.134113
3184,2666.0,-30.436136
3185,2666.0,-30.769058
3186,2667.0,-31.134033
3187,2667.0,-31.209427
3188,2668.0,-30.752502
3189,2668.0,-30.557539
3190,2668.0,-30.547348
3191,2669.0,-30.512743
3192,2669.0,-30.602968
3193,2670.0,-28.896385
3194,2670.0,-28.572676
3195,2671.0,-28.667233
3196,2671.0,-28.952873
3197,2671.0,-28.379059
3198,2672.0,-27.550177
3199,2672.0,-27.47753
3200,2673.0,-27.722622
3201,2673.0,-27.436605
3202,2673.0,-27.200146
3203,2674.0,-27.333529
3204,2674.0,-27.467613
3205,2675.0,-27.313772
3206,2675.0,-27.116957
3207,2676.0,-27.452457
3208,2676.0,-28.315783
3209,2676.0,-28.224472
3210,2677.0,-27.518076
3211,2677.0,-28.040312
3212,2678.0,-28.667778
3213,2678.0,-29.173712
3214,2679.0,-28.624039
3215,2679.0,-27.38564
3216,2679.0,-27.347836
3217,2680.0,-28.238934
3218,2680.0,-26.60404
3219,2681.0,-30.771898
3220,2681.0,-27.816874
3221,2682.0,-27.57061
3222,2682.0,-30.225203
3223,2682.0,-30.881922
3224,2683.0,-29.521471
3225,2683.0,-32.53013
3226,2684.0,-28.85518
3227,2684.0,-32.632153
3228,2685.0,-33.38505
3229,2685.0,-31.73593
3230,2685.0,-31.274084
3231,2686.0,-31.496258
3232,2686.0,-32.25595
3233,2687.0,-34.25651
3234,2687.0,-32.91882
3235,2688.0,-31.834335
3236,2688.0,-31.041317
3237,2688.0,-31.108078
3238,2689.0,-31.592577
3239,2689.0,-30.363422
3240,2690.0,-29.114254
3241,2690.0,-29.72581
3242,2691.0,-28.573076
3243,2691.0,-28.681087
3244,2691.0,-30.646774
3245,2692.0,-29.242199
